timestamp,device_id,interface_name,action,hardware_addr,ips
1759176299,victim2.bnsdq.ozxfs.owcwb.kvugl,eth0,Added,ee:f9:0e:fb:15:f6,172.30.0.89; fe80::ecf9:eff:fefb:55
1759176299,victim2.bnsdq.ozxfs.owcwb.kvugl,eth1,Added,12:3b:bd:f0:c2:63,10.10.10.178; fe80::103b:bdff:fef0:169
1759176299,victim2.bnsdq.ozxfs.owcwb.kvugl,bluetooth-monitor,Added,N/A,
1759176299,victim2.bnsdq.ozxfs.owcwb.kvugl,dbus-system,Added,N/A,
1759176299,victim2.bnsdq.ozxfs.owcwb.kvugl,dbus-session,Added,N/A,
1759176299,victim2.bnsdq.ozxfs.owcwb.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759176299,victim2.bnsdq.ozxfs.owcwb.kvugl,any,Added,N/A,
1759176299,victim2.bnsdq.ozxfs.owcwb.kvugl,nflog,Added,N/A,
1759176299,victim2.bnsdq.ozxfs.owcwb.kvugl,nfqueue,Added,N/A,
1759176299,victim2.bnsdq.ozxfs.owcwb.kvugl,eth2,Added,ba:bf:39:07:a9:48,10.0.4.167; fe80::b8bf:39ff:fe07:201
