timestamp,device_id,location,size,hash,owner,group,malicious
1759272726,attacker-victim2.bnsdq.ozxfs.vcwss-bomyo.kvugl,/etc/systemd/network/eth0.network,235,ToPUM/fJqFLun7DDeAuvdA==,root,root,1
1759272726,attacker-victim2.bnsdq.ozxfs.vcwss-bomyo.kvugl,/etc/systemd/network/eth1.network,261,mHbj+mnc4PYK+xkBhy9IVw==,root,root,1
1759272726,attacker-victim2.bnsdq.ozxfs.vcwss-bomyo.kvugl,/etc/systemd/network/eth2.network,49,4IixAse1+CmFyhigtiiNgQ==,root,root,1
1759272790,attacker-victim2.bnsdq.ozxfs.vcwss-bomyo.kvugl,/etc/systemd/network/eth0.network,151,QvN54Zf4z/onIW/NsK/9hQ==,root,root,0
1759273417,attacker-victim2.bnsdq.ozxfs.vcwss-bomyo.kvugl,/etc/systemd/network/eth0.network,235,XR+SwQzBzsuOtlQ4EyPOrg==,root,root,0
1759273417,attacker-victim2.bnsdq.ozxfs.vcwss-bomyo.kvugl,/etc/systemd/network/eth1.network,185,vC4gm8txUPEoMYSwWteauA==,root,root,0
1759274043,attacker-victim2.bnsdq.ozxfs.vcwss-bomyo.kvugl,/etc/systemd/network/eth0.network,235,ToPUM/fJqFLun7DDeAuvdA==,root,root,0
1759274043,attacker-victim2.bnsdq.ozxfs.vcwss-bomyo.kvugl,/etc/systemd/network/eth1.network,185,OM/0lE3KSihWqrkmB7sFlg==,root,root,0
1759274166,attacker-victim2.bnsdq.ozxfs.vcwss-bomyo.kvugl,/etc/systemd/network/eth0.network,151,QvN54Zf4z/onIW/NsK/9hQ==,root,root,1
1759274680,attacker-victim2.bnsdq.ozxfs.vcwss-bomyo.kvugl,/etc/ettercap/etter.dns,4635,GnTAOAE1Qucl5qcassCglQ==,root,root,0
1759274680,attacker-victim2.bnsdq.ozxfs.vcwss-bomyo.kvugl,/etc/systemd/network/eth1.network,185,Fv97bs/WljYxD/Z9QicIKg==,root,root,0
1759275307,attacker-victim2.bnsdq.ozxfs.vcwss-bomyo.kvugl,/etc/systemd/network/eth1.network,185,vC4gm8txUPEoMYSwWteauA==,root,root,0
