# Overall Packet Count: 3992
# Overall Total Bytes: 5839425
# Overall Average Packet Size (Bytes): 1462.78
# Overall Capture Duration (Seconds): 1233.000
# Overall Average Rate (Mbps): 0.038

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.4,3573,5750578,17,2.7061543529411765,23.783328
172.30.0.15,192.168.254.2,272,73288,7,0.08375771428571428,0.150672
172.30.0.1,172.30.0.15,81,8822,6,0.011762666666666666,0.031536
104.26.13.205,172.30.0.15,18,2316,1,0.018528,0.018528
172.30.0.15,34.117.59.81,16,2069,1,0.016552,0.016552
172.30.0.15,44.190.5.123,4,364,1,0.002912,0.002912
fe80::a4c5:bff:fe24:8ae4,ff02::2,2,142,1,0.001136,0.001136
fe80::ecb6:10ff:fe6e:37b,ff02::2,2,142,1,0.001136,0.001136
fe80::e0d2:c4ff:fe29:b861,ff02::2,2,142,1,0.001136,0.001136
fe80::b486:c3ff:fe10:21f,ff02::2,2,142,1,0.001136,0.001136
fe80::b46b:cff:febd:6efd,ff02::2,2,142,1,0.001136,0.001136
fe80::b00b:8cff:fe27:109f,ff02::2,2,142,1,0.001136,0.001136
fe80::844:c2ff:fe8b:8d58,ff02::2,2,142,1,0.001136,0.001136
fe80::94bf:c2ff:fe37:8277,ff02::2,2,142,1,0.001136,0.001136
fe80::88f7:b4ff:fe65:9c89,ff02::2,2,142,1,0.001136,0.001136
fe80::5c23:d1ff:fe1c:2100,ff02::2,2,142,1,0.001136,0.001136
fe80::440e:a6ff:fe74:ed30,ff02::2,2,142,1,0.001136,0.001136
fe80::3011:bff:fe76:f5cd,ff02::2,2,142,1,0.001136,0.001136
fe80::10a1:7aff:feb8:3e4e,ff02::2,2,142,1,0.001136,0.001136
fe80::f4e7:ffff:fe67:622a,ff02::2,2,142,1,0.001136,0.001136
