# Overall Packet Count: 4345
# Overall Total Bytes: 1554241
# Overall Average Packet Size (Bytes): 357.71
# Overall Capture Duration (Seconds): 5261.000
# Overall Average Rate (Mbps): 0.002

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.11,192.168.254.2,1556,1306812,85,0.12299407058823529,0.330768
172.30.0.25,192.168.254.2,230,116518,6,0.15535733333333332,0.617536
172.30.0.1,172.30.0.25,94,10321,22,0.003753090909090909,0.013976
107.125.129.3,192.168.86.2,75,5282,3,0.014085333333333333,0.023584
107.125.128.1,107.125.128.27,89,3916,87,0.00036009195402298853,0.000704
172.17.0.2,192.168.86.2,33,2204,8,0.002204,0.005888
172.30.0.1,172.30.0.29,14,812,8,0.000812,0.000928
172.30.0.1,172.30.0.36,13,754,9,0.0006702222222222222,0.000928
172.30.0.1,172.30.0.31,13,754,8,0.000754,0.000928
172.30.0.1,172.30.0.32,13,754,8,0.000754,0.000928
141.11.228.173,172.30.0.25,8,728,4,0.001456,0.001456
107.125.128.27,192.168.86.2,9,722,2,0.002888,0.005184
172.30.0.1,172.30.0.23,12,696,9,0.0006186666666666667,0.000928
172.30.0.1,172.30.0.26,12,696,9,0.0006186666666666667,0.000928
172.30.0.1,172.30.0.18,12,696,7,0.0007954285714285714,0.000928
107.125.128.211,192.168.86.2,8,648,1,0.005184,0.005184
172.30.0.1,172.30.0.14,11,638,7,0.0007291428571428571,0.000928
172.30.0.1,172.30.0.11,11,638,9,0.0005671111111111111,0.000928
172.30.0.1,172.30.0.33,11,638,7,0.0007291428571428571,0.000928
172.30.0.1,172.30.0.12,11,638,7,0.0007291428571428571,0.000928
172.30.0.1,172.30.0.37,11,638,7,0.0007291428571428571,0.000928
172.30.0.1,172.30.0.13,10,580,7,0.0006628571428571429,0.000928
172.30.0.1,172.30.0.21,10,580,7,0.0006628571428571429,0.000928
172.30.0.1,172.30.0.17,10,580,8,0.00058,0.000928
172.30.0.1,172.30.0.40,10,580,8,0.00058,0.000928
172.30.0.1,172.30.0.22,9,522,8,0.000522,0.000928
172.30.0.1,172.30.0.24,9,522,7,0.0005965714285714286,0.000928
172.30.0.1,172.30.0.27,9,522,7,0.0005965714285714286,0.000928
172.30.0.1,172.30.0.16,9,522,7,0.0005965714285714286,0.000928
172.30.0.1,172.30.0.34,9,522,7,0.0005965714285714286,0.000928
172.30.0.1,172.30.0.35,9,522,7,0.0005965714285714286,0.000928
172.30.0.1,172.30.0.20,8,464,7,0.0005302857142857143,0.000928
172.30.0.1,172.30.0.28,8,464,7,0.0005302857142857143,0.000928
172.30.0.1,172.30.0.30,8,464,7,0.0005302857142857143,0.000928
172.30.0.1,172.30.0.39,8,464,7,0.0005302857142857143,0.000928
172.30.0.1,172.30.0.19,7,406,7,0.000464,0.000464
172.30.0.1,172.30.0.38,6,348,5,0.0005568,0.000928
fe80::c87:edff:fe01:21bc,ff02::2,4,284,2,0.001136,0.001136
fe80::c843:a4ff:fecc:5471,ff02::2,4,284,2,0.001136,0.001136
fe80::541b:95ff:fead:b761,ff02::2,4,284,2,0.001136,0.001136
fe80::80e0:78ff:fe37:ceca,ff02::2,4,284,2,0.001136,0.001136
fe80::e4cb:f9ff:fe03:40ac,ff02::2,4,284,2,0.001136,0.001136
fe80::e806:deff:fe50:4b7d,ff02::2,4,284,2,0.001136,0.001136
107.125.128.1,107.125.129.37,6,264,5,0.0004224,0.000704
107.125.128.1,107.125.129.42,6,264,6,0.000352,0.000352
107.125.128.1,107.125.129.41,6,264,5,0.0004224,0.000704
107.125.128.1,107.125.129.44,6,264,5,0.0004224,0.000704
107.125.128.1,107.125.129.4,6,264,6,0.000352,0.000352
107.125.128.1,107.125.129.39,6,264,6,0.000352,0.000352
107.125.128.1,107.125.129.38,6,264,5,0.0004224,0.000704
107.125.128.1,107.125.129.35,6,264,6,0.000352,0.000352
107.125.128.1,107.125.129.28,6,264,6,0.000352,0.000352
107.125.128.1,107.125.129.34,6,264,6,0.000352,0.000352
107.125.128.1,107.125.129.33,6,264,6,0.000352,0.000352
107.125.128.1,107.125.129.31,6,264,6,0.000352,0.000352
107.125.128.1,107.125.129.30,6,264,6,0.000352,0.000352
107.125.128.1,107.125.129.29,6,264,6,0.000352,0.000352
107.125.128.1,107.125.129.43,6,264,5,0.0004224,0.000704
