# Overall Packet Count: 2571
# Overall Total Bytes: 588463
# Overall Average Packet Size (Bytes): 228.88
# Overall Capture Duration (Seconds): 2956.000
# Overall Average Rate (Mbps): 0.002

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.11,192.168.254.2,2257,555472,308,0.014427844155844156,0.742784
10.1.2.2,10.1.2.3,203,21308,31,0.005498838709677419,0.012416
172.30.0.1,172.30.0.11,84,9689,12,0.006459333333333333,0.01384
172.30.0.11,74.208.25.46,4,364,1,0.002912,0.002912
fe80::c8d8:36ff:fecf:937a,ff02::2,2,142,1,0.001136,0.001136
fe80::f035:80ff:fec0:d0fd,ff02::2,2,142,1,0.001136,0.001136
fe80::e864:86ff:fe2d:2fbb,ff02::2,2,142,1,0.001136,0.001136
fe80::d8a6:92ff:fe1d:3e66,ff02::2,2,142,1,0.001136,0.001136
fe80::d892:1bff:fe48:2dd2,ff02::2,2,142,1,0.001136,0.001136
fe80::c95:8bff:fed4:a025,ff02::2,2,142,1,0.001136,0.001136
fe80::f05b:e5ff:fe25:c140,ff02::2,2,142,1,0.001136,0.001136
fe80::c0d5:34ff:fec9:ef84,ff02::2,2,142,1,0.001136,0.001136
fe80::2c4b:3dff:feea:b48d,ff02::2,2,142,1,0.001136,0.001136
fe80::203a:aff:fe99:66e5,ff02::2,2,142,1,0.001136,0.001136
fe80::94bf:c2ff:fe37:8277,ff02::2,1,70,1,0.00056,0.00056
fe80::10eb:f5ff:fe06:90c1,ff02::2,1,70,1,0.00056,0.00056
fe80::c015:f7ff:fe7e:10fe,ff02::2,1,70,1,0.00056,0.00056
