timestamp,device,length,link_protocol,network_protocol,transport_protocol,src_ip,dst_ip,src_port,dst_port
1759277523,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0
1759277524,any,72,N/A,IPv6,ICMP,fe80::dcac:f9ff:fe59:60,ff02::204,0,0
1759277524,eth2,70,Ethernet,IPv6,ICMP,fe80::dcac:f9ff:fe59:60,ff02::204,0,0
1759277524,any,113,N/A,N/A,N/A,N/A,N/A,0,0
1759277524,eth1,70,Ethernet,IPv6,ICMP,fe80::f056:abff:fe65:143,ff02::204,0,0
1759277524,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0
1759277524,eth0,70,Ethernet,IPv6,ICMP,fe80::e48e:99ff:fe5f:147,ff02::204,0,0
1759277524,any,72,N/A,IPv6,ICMP,fe80::e48e:99ff:fe5f:147,ff02::204,0,0
1759277525,eth0,90,Ethernet,IPv6,ICMP,fe80::e48e:99ff:fe5f:147,ff02::179,0,0
1759277525,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0
1759277525,any,92,N/A,IPv6,ICMP,fe80::e48e:99ff:fe5f:147,ff02::179,0,0
1759277525,eth0,360,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759277525,any,362,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759277525,eth0,372,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759277525,any,374,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759277525,eth2,110,Ethernet,IPv6,ICMP,fe80::dcac:f9ff:fe59:60,ff02::179,0,0
1759277525,any,112,N/A,IPv6,ICMP,fe80::dcac:f9ff:fe59:60,ff02::179,0,0
1759277525,eth1,110,Ethernet,IPv6,ICMP,fe80::f056:abff:fe65:143,ff02::179,0,0
1759277525,any,112,N/A,IPv6,ICMP,fe80::f056:abff:fe65:143,ff02::179,0,0
1759277525,eth0,110,Ethernet,IPv6,ICMP,fe80::e48e:99ff:fe5f:147,ff02::179,0,0
1759277525,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0
1759277525,any,112,N/A,IPv6,ICMP,fe80::e48e:99ff:fe5f:147,ff02::179,0,0
1759277525,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0
1759277525,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0
1759277525,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0
1759277525,any,44,ARP,N/A,N/A,172.30.0.220,172.30.0.122,0,0
1759277525,any,58,ARP,N/A,N/A,172.30.0.122,172.30.0.220,0,0
1759277525,eth0,110,Ethernet,IPv6,ICMP,fe80::e48e:99ff:fe5f:147,ff02::179,0,0
1759277525,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0
1759277525,any,56,N/A,IPv4,N/A,172.30.0.220,224.0.0.22,0,0
1759277525,any,112,N/A,IPv6,ICMP,fe80::f056:abff:fe65:143,ff02::179,0,0
1759277525,eth1,110,Ethernet,IPv6,ICMP,fe80::f056:abff:fe65:143,ff02::179,0,0
1759277525,any,72,N/A,IPv6,ICMP,fe80::dcac:f9ff:fe59:60,ff02::204,0,0
1759277525,eth2,70,Ethernet,IPv6,ICMP,fe80::dcac:f9ff:fe59:60,ff02::204,0,0
1759277525,eth1,70,Ethernet,IPv6,ICMP,fe80::f056:abff:fe65:143,ff02::204,0,0
1759277525,eth0,70,Ethernet,IPv6,ICMP,fe80::e48e:99ff:fe5f:147,ff02::204,0,0
1759277525,any,72,N/A,IPv6,ICMP,fe80::24f1:23ff:fe29:66,ff02::204,0,0
1759277525,eth0,70,Ethernet,IPv6,ICMP,fe80::24f1:23ff:fe29:66,ff02::204,0,0
1759277525,any,72,N/A,IPv6,ICMP,fe80::7827:e3ff:fe68:239,ff02::204,0,0
1759277525,eth1,70,Ethernet,IPv6,ICMP,fe80::7827:e3ff:fe68:239,ff02::204,0,0
1759277526,eth2,110,Ethernet,IPv6,ICMP,fe80::dcac:f9ff:fe59:60,ff02::179,0,0
1759277526,any,112,N/A,IPv6,ICMP,fe80::dcac:f9ff:fe59:60,ff02::179,0,0
