timestamp,device_id,load_core_0
1759262645,pop31.bnsdq.ozxfs.laefh.kvugl,26.530612244872625
1759262651,pop31.bnsdq.ozxfs.laefh.kvugl,99.99999999996484
1759262657,pop31.bnsdq.ozxfs.laefh.kvugl,100
1759262663,pop31.bnsdq.ozxfs.laefh.kvugl,100
1759262669,pop31.bnsdq.ozxfs.laefh.kvugl,2.0202020201987723
1759262675,pop31.bnsdq.ozxfs.laefh.kvugl,16.16161616160503
1759262681,pop31.bnsdq.ozxfs.laefh.kvugl,6.060606060596317
1759262687,pop31.bnsdq.ozxfs.laefh.kvugl,16.00000000001137
1759262693,pop31.bnsdq.ozxfs.laefh.kvugl,17.17171717171253
1759262699,pop31.bnsdq.ozxfs.laefh.kvugl,4.08163265305933
1759262705,pop31.bnsdq.ozxfs.laefh.kvugl,1.999999999998181
1759262711,pop31.bnsdq.ozxfs.laefh.kvugl,4.040404040424224
1759262717,pop31.bnsdq.ozxfs.laefh.kvugl,5.050505050513054
1759262723,pop31.bnsdq.ozxfs.laefh.kvugl,17.171717171716825
1759262729,pop31.bnsdq.ozxfs.laefh.kvugl,7.843137254898464
1759262735,pop31.bnsdq.ozxfs.laefh.kvugl,10.000000000013642
1759262741,pop31.bnsdq.ozxfs.laefh.kvugl,9.999999999990905
1759262747,pop31.bnsdq.ozxfs.laefh.kvugl,4.040404040401257
1759262753,pop31.bnsdq.ozxfs.laefh.kvugl,8.080808080806573
1759262759,pop31.bnsdq.ozxfs.laefh.kvugl,3.0000000000059117
1759262765,pop31.bnsdq.ozxfs.laefh.kvugl,7.920792079199004
1759262771,pop31.bnsdq.ozxfs.laefh.kvugl,7.1428571428770296
1759262777,pop31.bnsdq.ozxfs.laefh.kvugl,12.745098039221151
1759262783,pop31.bnsdq.ozxfs.laefh.kvugl,5.154639175251691
1759262789,pop31.bnsdq.ozxfs.laefh.kvugl,27.27272727273145
1759262795,pop31.bnsdq.ozxfs.laefh.kvugl,11.000000000012733
1759262801,pop31.bnsdq.ozxfs.laefh.kvugl,5.999999999994543
1759262807,pop31.bnsdq.ozxfs.laefh.kvugl,12.999999999999545
1759262813,pop31.bnsdq.ozxfs.laefh.kvugl,16.16161616161651
1759262819,pop31.bnsdq.ozxfs.laefh.kvugl,8.910891089110137
1759262825,pop31.bnsdq.ozxfs.laefh.kvugl,17.821782178225064
1759262831,pop31.bnsdq.ozxfs.laefh.kvugl,28.999999999996362
1759262837,pop31.bnsdq.ozxfs.laefh.kvugl,5.05050505049693
1759262843,pop31.bnsdq.ozxfs.laefh.kvugl,3.9603960396030686
1759262849,pop31.bnsdq.ozxfs.laefh.kvugl,13.725490196095697
1759262855,pop31.bnsdq.ozxfs.laefh.kvugl,6
1759262861,pop31.bnsdq.ozxfs.laefh.kvugl,9.999999999993179
1759262867,pop31.bnsdq.ozxfs.laefh.kvugl,15.46391752577851
1759262873,pop31.bnsdq.ozxfs.laefh.kvugl,4.040404040409029
1759262879,pop31.bnsdq.ozxfs.laefh.kvugl,3
1759262885,pop31.bnsdq.ozxfs.laefh.kvugl,5.999999999994543
1759262891,pop31.bnsdq.ozxfs.laefh.kvugl,14.285714285707657
1759262897,pop31.bnsdq.ozxfs.laefh.kvugl,10.99999999999136
1759262903,pop31.bnsdq.ozxfs.laefh.kvugl,12.000000000011823
1759262909,pop31.bnsdq.ozxfs.laefh.kvugl,14.141414141428873
1759262915,pop31.bnsdq.ozxfs.laefh.kvugl,10.101010101014625
1759262921,pop31.bnsdq.ozxfs.laefh.kvugl,6.0606060606133685
1759262927,pop31.bnsdq.ozxfs.laefh.kvugl,2.0202020201987723
1759262933,pop31.bnsdq.ozxfs.laefh.kvugl,16.16161616160503
1759262939,pop31.bnsdq.ozxfs.laefh.kvugl,20.000000000004547
1759262945,pop31.bnsdq.ozxfs.laefh.kvugl,1.0204081632657795
1759262951,pop31.bnsdq.ozxfs.laefh.kvugl,13.999999999998636
1759262957,pop31.bnsdq.ozxfs.laefh.kvugl,5.050505050524538
1759262963,pop31.bnsdq.ozxfs.laefh.kvugl,1.0101010100993861
1759262969,pop31.bnsdq.ozxfs.laefh.kvugl,6.9999999999936335
1759262975,pop31.bnsdq.ozxfs.laefh.kvugl,14.2857142857176
1759262981,pop31.bnsdq.ozxfs.laefh.kvugl,2.9411764705843018
1759262987,pop31.bnsdq.ozxfs.laefh.kvugl,20.408163265324113
1759262993,pop31.bnsdq.ozxfs.laefh.kvugl,7.000000000005002
1759262999,pop31.bnsdq.ozxfs.laefh.kvugl,99.9999999999652
1759263005,pop31.bnsdq.ozxfs.laefh.kvugl,99.99999999998828
1759263011,pop31.bnsdq.ozxfs.laefh.kvugl,99.9999999999652
1759263017,pop31.bnsdq.ozxfs.laefh.kvugl,100
1759263023,pop31.bnsdq.ozxfs.laefh.kvugl,99.99999999998863
1759263029,pop31.bnsdq.ozxfs.laefh.kvugl,100
1759263035,pop31.bnsdq.ozxfs.laefh.kvugl,100
1759263041,pop31.bnsdq.ozxfs.laefh.kvugl,100
1759263047,pop31.bnsdq.ozxfs.laefh.kvugl,16.32653061222217
1759263053,pop31.bnsdq.ozxfs.laefh.kvugl,3.00000000000864
1759263059,pop31.bnsdq.ozxfs.laefh.kvugl,19.801980198020026
1759263065,pop31.bnsdq.ozxfs.laefh.kvugl,8.910891089121394
1759263071,pop31.bnsdq.ozxfs.laefh.kvugl,4.950495049499378
1759263077,pop31.bnsdq.ozxfs.laefh.kvugl,8.7378640776564
1759263083,pop31.bnsdq.ozxfs.laefh.kvugl,18.627450980389533
1759263089,pop31.bnsdq.ozxfs.laefh.kvugl,3.0303030303009426
1759263095,pop31.bnsdq.ozxfs.laefh.kvugl,9.090909090911179
1759263101,pop31.bnsdq.ozxfs.laefh.kvugl,6.122448979612197
1759263107,pop31.bnsdq.ozxfs.laefh.kvugl,9.090909090894476
1759263113,pop31.bnsdq.ozxfs.laefh.kvugl,6.9999999999936335
1759263119,pop31.bnsdq.ozxfs.laefh.kvugl,28.712871287156016
