# Overall Packet Count: 16704
# Overall Total Bytes: 270670996
# Overall Average Packet Size (Bytes): 16203.96
# Overall Capture Duration (Seconds): 923.000
# Overall Average Rate (Mbps): 2.346

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
151.101.0.223,172.30.0.12,8446,209642892,21,79.86395885714286,146.749976
151.101.130.132,172.30.0.12,2074,27766999,5,44.4271984,102.139608
151.101.2.132,172.30.0.12,846,15786834,5,25.2589344,53.315784
151.101.194.132,172.30.0.12,1603,9106102,5,14.5697632,29.65312
140.82.116.4,172.30.0.12,266,4214684,1,33.717472,33.717472
151.101.128.223,172.30.0.12,323,3643118,15,1.9429962666666667,6.395104
172.30.0.12,192.168.254.2,2954,489118,70,0.0558992,0.328336
172.30.0.1,172.30.0.12,128,16465,11,0.011974545454545455,0.02992
104.167.241.197,172.30.0.12,12,1092,3,0.002912,0.002912
fe80::9881:82ff:fe23:a24d,ff02::2,6,426,3,0.001136,0.001136
fe80::bc86:5cff:fe92:1380,ff02::2,6,426,3,0.001136,0.001136
fe80::a8e6:93ff:fe51:85a8,ff02::2,6,426,3,0.001136,0.001136
fe80::14ee:2bff:fe29:28ba,ff02::2,6,426,3,0.001136,0.001136
fe80::8e1:fbff:fee8:da20,ff02::2,6,426,3,0.001136,0.001136
fe80::4002:9cff:fef2:9e42,ff02::2,6,426,3,0.001136,0.001136
fe80::1cc7:b6ff:fee0:a2a5,ff02::2,6,426,3,0.001136,0.001136
fe80::d8b6:47ff:fe97:2775,ff02::2,6,426,3,0.001136,0.001136
fe80::cc7:b6ff:fed6:efd4,ff02::2,4,284,2,0.001136,0.001136
