# Overall Packet Count: 3785
# Overall Total Bytes: 784496
# Overall Average Packet Size (Bytes): 207.26
# Overall Capture Duration (Seconds): 542.000
# Overall Average Rate (Mbps): 0.012

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.2,3212,663393,14,0.3790817142857143,1.340496
172.30.0.12,192.168.254.2,300,78982,8,0.078982,0.151664
142.250.141.108,172.30.0.12,65,21462,4,0.042924,0.083472
172.30.0.1,172.30.0.12,106,11046,8,0.011046,0.032904
172.30.0.12,34.117.59.81,17,2882,1,0.023056,0.023056
104.26.12.205,172.30.0.12,17,1825,1,0.0146,0.0146
141.11.228.173,172.30.0.12,4,364,1,0.002912,0.002912
fe80::49b:caff:fe55:f8ed,ff02::2,4,284,2,0.001136,0.001136
fe80::cc1e:1dff:fe35:8d0a,ff02::2,4,284,2,0.001136,0.001136
fe80::dc68:62ff:fe7d:6d56,ff02::2,4,284,2,0.001136,0.001136
fe80::68fc:b1ff:fea2:fc58,ff02::2,4,284,2,0.001136,0.001136
fe80::68cc:aeff:fe86:7c5,ff02::2,4,284,2,0.001136,0.001136
fe80::5066:18ff:fe32:84af,ff02::2,4,284,2,0.001136,0.001136
fe80::387f:55ff:fe95:9787,ff02::2,4,284,2,0.001136,0.001136
fe80::3cfa:a5ff:fe49:b7a1,ff02::2,4,284,2,0.001136,0.001136
fe80::b050:51ff:fe80:afe1,ff02::2,4,284,2,0.001136,0.001136
fe80::e038:80ff:fee7:72d3,ff02::2,4,284,2,0.001136,0.001136
fe80::1c93:61ff:fe80:ad13,ff02::2,4,284,2,0.001136,0.001136
fe80::1493:3dff:fec0:43f3,ff02::2,4,284,2,0.001136,0.001136
fe80::a078:13ff:fec7:731f,ff02::2,4,284,2,0.001136,0.001136
fe80::f481:5dff:fe77:561d,ff02::2,3,212,2,0.000848,0.001136
fe80::844:c2ff:fe8b:8d58,ff02::2,3,212,2,0.000848,0.001136
fe80::848d:a0ff:fe72:8eb5,ff02::2,2,142,1,0.001136,0.001136
fe80::341c:27ff:fe5e:c31c,ff02::2,2,142,1,0.001136,0.001136
fe80::44ec:daff:fe50:ac8d,ff02::2,2,142,1,0.001136,0.001136
