timestamp,device_id,interface_name,action,hardware_addr,ips,malicious
1759301929,client-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,eth2,Added,42:04:9c:27:65:00,10.0.2.116; fe80::4004:9cff:fe27:239,0
1759301929,client-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,bluetooth-monitor,Added,N/A,,0
1759301929,client-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,nflog,Added,N/A,,0
1759301929,client-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,nfqueue,Added,N/A,,0
1759301929,client-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,dbus-system,Added,N/A,,0
1759301929,client-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,dbus-session,Added,N/A,,0
1759301929,client-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,eth0,Added,0a:f8:b2:c9:8a:8d,172.30.0.220; fe80::8f8:b2ff:fec9:65,0
1759301929,client-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,eth1,Added,2a:3f:b1:79:69:63,1.1.2.134; fe80::283f:b1ff:fe79:38,0
1759301929,client-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,any,Added,N/A,,0
1759301929,client-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,lo,Added,N/A,127.0.0.1; ::105,0
1759302637,client-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,bluetooth-monitor,Added,N/A,,1
1759302637,client-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,dbus-system,Added,N/A,,1
1759302637,client-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,dbus-session,Added,N/A,,1
1759302637,client-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,lo,Added,N/A,127.0.0.1; ::105,1
1759302637,client-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,eth1,Added,ce:ff:bd:b5:c6:a7,10.10.10.178; fe80::ccff:bdff:feb5:139,1
1759302637,client-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,eth2,Added,ba:26:cb:2b:9c:98,10.0.4.167; fe80::b826:cbff:fe2b:87,1
1759302637,client-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,any,Added,N/A,,1
1759302637,client-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,eth0,Added,46:60:af:f8:f5:65,172.30.0.89; fe80::4460:afff:fef8:23,1
1759302637,client-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,nflog,Added,N/A,,1
1759302637,client-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,nfqueue,Added,N/A,,1
