timestamp,pid,ppid,real_uid,effective_uid,saved_uid,filesystem_uid,real_gid,effective_gid,saved_gid,filesystem_gid,vm_peak,vm_size,vm_hwm,rss_shmem,vm_stk,vm_data,threads,name,state,device_id,cpu
1759262626,380,1,103,103,103,103,109,109,109,109,89755648,87547904,83615744,N/A,135168,79818752,1,dbus-daemon,S (sleeping),compromised.bnsdq.ozxfs.laefh.kvugl,0.3093159149891316
1759262626,68796,1,0,0,0,0,0,0,0,0,1931284480,1931284480,45256704,N/A,135168,174927872,14,discern-network,S (sleeping),compromised.bnsdq.ozxfs.laefh.kvugl,1.7841431510584531
1759262626,28177,28176,1001,1001,1001,1001,1001,1001,1001,1001,1074372608,690446336,50716672,N/A,135168,85319680,3,python3,S (sleeping),compromised.bnsdq.ozxfs.laefh.kvugl,0.1664180932121131
1759262626,179,1,0,0,0,0,0,0,0,0,171204608,141877248,44064768,4096,135168,36450304,1,systemd-journal,S (sleeping),compromised.bnsdq.ozxfs.laefh.kvugl,0.19176586698485634
1759262626,75260,1,0,0,0,0,0,0,0,0,1264619520,1264619520,17272832,N/A,135168,45826048,4,discern-proc-so,S (sleeping),compromised.bnsdq.ozxfs.laefh.kvugl,2.6729389474118124
1759262631,380,1,103,103,103,103,109,109,109,109,89755648,87547904,83615744,N/A,135168,79818752,1,dbus-daemon,S (sleeping),compromised.bnsdq.ozxfs.laefh.kvugl,0.30958698896757264
1759262631,68796,1,0,0,0,0,0,0,0,0,1931284480,1931284480,45256704,N/A,135168,174927872,14,discern-network,S (sleeping),compromised.bnsdq.ozxfs.laefh.kvugl,1.783896499624024
1759262631,28177,28176,1001,1001,1001,1001,1001,1001,1001,1001,1074372608,690446336,50716672,N/A,135168,85319680,3,python3,S (sleeping),compromised.bnsdq.ozxfs.laefh.kvugl,0.16618177644136659
1759262631,179,1,0,0,0,0,0,0,0,0,171204608,141877248,44064768,4096,135168,36450304,1,systemd-journal,S (sleeping),compromised.bnsdq.ozxfs.laefh.kvugl,0.19196089323670512
1759262631,75260,1,0,0,0,0,0,0,0,0,1264619520,1264619520,17272832,N/A,135168,45826048,4,discern-proc-so,S (sleeping),compromised.bnsdq.ozxfs.laefh.kvugl,2.6672493571837617
1759262636,380,1,103,103,103,103,109,109,109,109,89755648,87547904,83615744,N/A,135168,79818752,1,dbus-daemon,S (sleeping),compromised.bnsdq.ozxfs.laefh.kvugl,0.3094708482707052
1759262636,68796,1,0,0,0,0,0,0,0,0,1931284480,1931284480,45256704,N/A,135168,174927872,14,discern-network,S (sleeping),compromised.bnsdq.ozxfs.laefh.kvugl,1.7848647465882725
1759262636,28177,28176,1001,1001,1001,1001,1001,1001,1001,1001,1074372608,690446336,50716672,N/A,135168,85319680,3,python3,S (sleeping),compromised.bnsdq.ozxfs.laefh.kvugl,0.1659449640697232
1759262636,179,1,0,0,0,0,0,0,0,0,171204608,141877248,44064768,4096,135168,36450304,1,systemd-journal,S (sleeping),compromised.bnsdq.ozxfs.laefh.kvugl,0.19196204836445618
1759262636,75260,1,0,0,0,0,0,0,0,0,1264619520,1264619520,17272832,N/A,135168,45826048,4,discern-proc-so,R (running),compromised.bnsdq.ozxfs.laefh.kvugl,2.6710021859649826
1759262641,380,1,103,103,103,103,109,109,109,109,89755648,87547904,83615744,N/A,135168,79818752,1,dbus-daemon,S (sleeping),compromised.bnsdq.ozxfs.laefh.kvugl,0.3095486786371217
1759262641,68796,1,0,0,0,0,0,0,0,0,1931284480,1931284480,45256704,N/A,135168,174927872,14,discern-network,S (sleeping),compromised.bnsdq.ozxfs.laefh.kvugl,1.7833488862411249
1759262641,28177,28176,1001,1001,1001,1001,1001,1001,1001,1001,1074372608,690446336,50716672,N/A,135168,85319680,3,python3,S (sleeping),compromised.bnsdq.ozxfs.laefh.kvugl,0.16598466417364172
1759262641,179,1,0,0,0,0,0,0,0,0,171204608,141877248,44064768,4096,135168,36450304,1,systemd-journal,S (sleeping),compromised.bnsdq.ozxfs.laefh.kvugl,0.19215638403809757
