timestamp,pid,ppid,real_uid,effective_uid,saved_uid,filesystem_uid,real_gid,effective_gid,saved_gid,filesystem_gid,vm_peak,vm_size,vm_hwm,rss_shmem,vm_stk,vm_data,threads,name,state,device_id,cpu
1759262661,376,1,103,103,103,103,109,109,109,109,208572416,208572416,202108928,N/A,135168,200843264,1,dbus-daemon,S (sleeping),tomcat2.bnsdq.ozxfs.laefh.kvugl,0.29138717667368697
1759262661,77902,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1602052096,1602052096,293269504,N/A,135168,328765440,4,discern-file-so,S (sleeping),tomcat2.bnsdq.ozxfs.laefh.kvugl,73.02279589333172
1759262661,3357,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1922756608,1922756608,45133824,N/A,135168,175185920,13,discern-network,S (sleeping),tomcat2.bnsdq.ozxfs.laefh.kvugl,2.2303526283740096
1759262661,181,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,150306816,116764672,45383680,4096,135168,28196864,1,systemd-journal,S (sleeping),tomcat2.bnsdq.ozxfs.laefh.kvugl,0.18904931678042286
1759262661,3992,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1580859392,1580859392,26202112,N/A,135168,82464768,5,discern-interfa,S (sleeping),tomcat2.bnsdq.ozxfs.laefh.kvugl,0.0018219138504950794
1759262667,376,1,103,103,103,103,109,109,109,109,208707584,208707584,202551296,N/A,135168,200978432,1,dbus-daemon,S (sleeping),tomcat2.bnsdq.ozxfs.laefh.kvugl,0.2914748619415562
1759262667,77902,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1602052096,1602052096,293269504,N/A,135168,328765440,4,discern-file-so,D (disk sleep),tomcat2.bnsdq.ozxfs.laefh.kvugl,72.29946244983506
1759262667,3357,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1922756608,1922756608,45133824,N/A,135168,175185920,13,discern-network,S (sleeping),tomcat2.bnsdq.ozxfs.laefh.kvugl,2.2295887009866178
1759262667,181,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,150306816,116764672,45383680,4096,135168,28196864,1,systemd-journal,S (sleeping),tomcat2.bnsdq.ozxfs.laefh.kvugl,0.18924058718188738
1759262667,3992,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1580859392,1580859392,26202112,N/A,135168,82464768,5,discern-interfa,S (sleeping),tomcat2.bnsdq.ozxfs.laefh.kvugl,0.0018199642416029693
1759262672,376,1,103,103,103,103,109,109,109,109,208850944,208850944,202821632,N/A,135168,201121792,1,dbus-daemon,S (sleeping),tomcat2.bnsdq.ozxfs.laefh.kvugl,0.2915684672375446
1759262672,3357,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1922756608,1922756608,45133824,N/A,135168,175185920,13,discern-network,S (sleeping),tomcat2.bnsdq.ozxfs.laefh.kvugl,2.2296785597043254
1759262672,181,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,150306816,116764672,45383680,4096,135168,28196864,1,systemd-journal,S (sleeping),tomcat2.bnsdq.ozxfs.laefh.kvugl,0.18943547656102624
1759262672,3992,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1580859392,1580859392,26202112,N/A,135168,82464768,5,discern-interfa,S (sleeping),tomcat2.bnsdq.ozxfs.laefh.kvugl,0.0018180595847014948
1759262672,75059,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1264619520,1264619520,17252352,N/A,135168,45826048,4,discern-proc-so,S (sleeping),tomcat2.bnsdq.ozxfs.laefh.kvugl,2.6260319624477675
1759262677,376,1,103,103,103,103,109,109,109,109,209121280,209121280,202821632,N/A,135168,201392128,1,dbus-daemon,S (sleeping),tomcat2.bnsdq.ozxfs.laefh.kvugl,0.29147230276724373
