# Overall Packet Count: 5666
# Overall Total Bytes: 11024184
# Overall Average Packet Size (Bytes): 1945.67
# Overall Capture Duration (Seconds): 2753.000
# Overall Average Rate (Mbps): 0.032

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.13,192.168.254.2,3297,10703300,20,4.28132,83.594768
10.1.2.2,10.1.2.3,1992,268126,119,0.01802527731092437,0.061912
172.30.0.1,172.30.0.13,154,17838,26,0.005488615384615384,0.007184
172.30.0.13,198.41.0.4,38,8816,2,0.035264,0.036528
170.247.170.2,172.30.0.13,23,4499,2,0.017996,0.02804
172.30.0.13,192.203.230.10,21,4418,1,0.035344,0.035344
10.1.1.2,10.1.2.2,35,4011,8,0.004011,0.008
172.30.0.13,192.55.83.30,18,3416,1,0.027328,0.027328
127.0.0.1,127.0.0.1,15,2676,3,0.007136,0.011464
172.30.0.13,193.0.14.129,20,2633,2,0.010532,0.019736
172.30.0.13,192.52.178.30,4,842,1,0.006736,0.006736
102.129.185.135,172.30.0.13,7,636,2,0.002544,0.002912
fe80::a8e6:93ff:fe51:85a8,ff02::2,2,142,1,0.001136,0.001136
fe80::dc82:23ff:feb2:880a,ff02::2,2,142,1,0.001136,0.001136
fe80::d8a6:92ff:fe1d:3e66,ff02::2,2,142,1,0.001136,0.001136
fe80::d892:1bff:fe48:2dd2,ff02::2,2,142,1,0.001136,0.001136
fe80::cd3:68ff:fe92:f447,ff02::2,2,142,1,0.001136,0.001136
fe80::c95:8bff:fed4:a025,ff02::2,2,142,1,0.001136,0.001136
fe80::c8d8:36ff:fecf:937a,ff02::2,2,142,1,0.001136,0.001136
fe80::c0d5:34ff:fec9:ef84,ff02::2,2,142,1,0.001136,0.001136
fe80::b451:faff:fec4:bb29,ff02::2,2,142,1,0.001136,0.001136
fe80::b050:51ff:fe80:afe1,ff02::2,2,142,1,0.001136,0.001136
fe80::2441:49ff:febd:f6f3,ff02::2,2,142,1,0.001136,0.001136
fe80::98b5:e7ff:feff:1709,ff02::2,2,142,1,0.001136,0.001136
fe80::8406:c9ff:fe8a:aed5,ff02::2,2,142,1,0.001136,0.001136
fe80::6063:7fff:fea1:5d49,ff02::2,2,142,1,0.001136,0.001136
fe80::2c4b:3dff:feea:b48d,ff02::2,2,142,1,0.001136,0.001136
fe80::203a:aff:fe99:66e5,ff02::2,2,142,1,0.001136,0.001136
fe80::18db:2fff:fe8f:13e1,ff02::2,2,142,1,0.001136,0.001136
fe80::1433:c5ff:fe58:f103,ff02::2,2,142,1,0.001136,0.001136
fe80::10eb:f5ff:fe06:90c1,ff02::2,2,142,1,0.001136,0.001136
fe80::f035:80ff:fec0:d0fd,ff02::2,2,142,1,0.001136,0.001136
fe80::c076:b7ff:fe41:9aae,ff02::2,1,70,1,0.00056,0.00056
::1,::1,1,63,1,0.000504,0.000504
