# Overall Packet Count: 16679
# Overall Total Bytes: 221358788
# Overall Average Packet Size (Bytes): 13271.71
# Overall Capture Duration (Seconds): 959.000
# Overall Average Rate (Mbps): 1.847

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
151.101.64.223,172.30.0.12,7442,167702162,14,95.82980685714286,133.926624
151.101.66.132,172.30.0.12,3200,36811322,11,26.771870545454547,109.153688
151.101.194.132,172.30.0.12,1599,7560263,5,12.0964208,20.424944
140.82.116.4,172.30.0.12,930,5069619,4,10.139238,31.200376
151.101.0.223,172.30.0.12,325,3703671,10,2.9629368,10.659576
172.30.0.12,192.168.254.2,2990,490392,64,0.061299,0.342512
172.30.0.1,172.30.0.12,129,16575,12,0.01105,0.027952
172.30.0.12,23.141.40.124,12,1092,3,0.002912,0.002912
fe80::bcfe:17ff:fef9:a019,ff02::2,6,426,3,0.001136,0.001136
fe80::24a1:bbff:fec4:23a8,ff02::2,6,426,3,0.001136,0.001136
fe80::6442:59ff:feed:c447,ff02::2,6,426,3,0.001136,0.001136
fe80::64ed:4aff:fea1:66b6,ff02::2,6,426,3,0.001136,0.001136
fe80::8451:e0ff:fe26:8ead,ff02::2,6,426,3,0.001136,0.001136
fe80::8818:95ff:fe7b:2e6d,ff02::2,6,426,3,0.001136,0.001136
fe80::c90:d9ff:fe94:2292,ff02::2,6,426,3,0.001136,0.001136
fe80::e4d0:27ff:feb6:dc6a,ff02::2,4,284,2,0.001136,0.001136
fe80::9458:4dff:fe29:484,ff02::2,4,284,2,0.001136,0.001136
fe80::2c4b:3dff:feea:b48d,ff02::2,2,142,1,0.001136,0.001136
