timestamp,device_id,interface_name,action,hardware_addr,ips,malicious
1759301975,server-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,lo,Added,N/A,127.0.0.1; ::105,0
1759301975,server-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,eth0,Added,7a:34:8a:81:52:b8,172.30.0.89; fe80::7834:8aff:fe81:156,0
1759301975,server-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,eth1,Added,aa:97:bc:90:da:3a,5.6.7.72; fe80::a897:bcff:fe90:7,0
1759301975,server-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,any,Added,N/A,,0
1759301975,server-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,bluetooth-monitor,Added,N/A,,0
1759301975,server-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,nflog,Added,N/A,,0
1759301975,server-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,nfqueue,Added,N/A,,0
1759301975,server-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,eth2,Added,16:26:9c:d7:91:eb,10.0.4.167; fe80::1426:9cff:fed7:121,0
1759301975,server-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,dbus-system,Added,N/A,,0
1759301975,server-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,dbus-session,Added,N/A,,0
1759302637,server-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,bluetooth-monitor,Added,N/A,,1
1759302637,server-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,dbus-system,Added,N/A,,1
1759302637,server-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,dbus-session,Added,N/A,,1
1759302637,server-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,lo,Added,N/A,127.0.0.1; ::105,1
1759302637,server-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,eth1,Added,ce:ff:bd:b5:c6:a7,10.10.10.178; fe80::ccff:bdff:feb5:139,1
1759302637,server-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,eth2,Added,ba:26:cb:2b:9c:98,10.0.4.167; fe80::b826:cbff:fe2b:87,1
1759302637,server-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,any,Added,N/A,,1
1759302637,server-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,eth0,Added,46:60:af:f8:f5:65,172.30.0.89; fe80::4460:afff:fef8:23,1
1759302637,server-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,nflog,Added,N/A,,1
1759302637,server-victim2.bnsdq.ozxfs.rzona-vmdrv.kvugl,nfqueue,Added,N/A,,1
