# Overall Packet Count: 78446
# Overall Total Bytes: 2039629314
# Overall Average Packet Size (Bytes): 26000.42
# Overall Capture Duration (Seconds): 1146.000
# Overall Average Rate (Mbps): 14.238

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.12,57.150.97.129,46433,1541074122,113,109.1025927079646,197.068416
172.17.0.2,57.150.97.129,11790,171359924,111,12.350264792792792,41.439488
151.101.66.132,172.30.0.12,2944,93246862,13,57.38268430769231,177.121704
151.101.128.223,172.30.0.12,3184,86333715,16,43.1668575,103.909216
151.101.130.132,172.30.0.12,1208,37009075,5,59.21452,77.869136
104.16.99.215,172.30.0.12,2213,28711946,5,45.9391136,71.977656
151.101.2.132,172.30.0.12,755,26447382,6,35.263176,73.587632
151.101.128.223,172.17.0.2,1040,13750517,15,7.333609066666667,38.0996
151.101.194.132,172.30.0.12,390,11792293,3,31.446114666666666,51.633784
151.101.2.132,172.17.0.2,227,7408767,6,9.878356,23.503408
151.101.66.132,172.17.0.2,263,6565481,8,6.565481,22.406392
140.82.116.3,172.30.0.12,395,6279550,2,25.1182,50.127824
151.101.130.132,172.17.0.2,161,3335258,2,13.341032,16.43088
151.101.0.223,172.30.0.12,195,2563877,6,3.4185026666666665,9.09144
151.101.192.223,172.30.0.12,244,2014032,8,2.014032,5.635096
172.30.0.12,192.168.254.2,5827,907328,197,0.03684580710659899,0.276448
151.101.0.223,172.17.0.2,62,369157,6,0.49220933333333333,1.60444
151.101.192.223,172.17.0.2,82,140029,7,0.16003314285714285,0.549168
151.101.64.223,172.30.0.12,33,76301,1,0.610408,0.610408
172.30.0.12,44.208.254.194,159,56327,5,0.0901232,0.199104
172.30.0.12,3.94.224.37,152,54714,4,0.109428,0.348608
172.30.0.1,172.30.0.12,318,45060,33,0.010923636363636363,0.036856
172.30.0.12,98.85.153.80,92,33319,1,0.266552,0.266552
151.101.64.223,172.17.0.2,20,27835,1,0.22268,0.22268
172.17.0.2,172.30.0.1,41,4789,15,0.0025541333333333333,0.008088
104.16.98.215,172.30.0.12,12,4577,2,0.018308,0.036072
fe80::42:58ff:fee8:a134,ff02::16,25,2840,13,0.0017476923076923077,0.003168
fe80::42:58ff:fee8:a134,ff02::1:3,17,1513,10,0.0012104,0.002136
172.17.0.1,224.0.0.252,17,1173,9,0.0010426666666666666,0.002208
172.30.0.12,23.157.160.168,12,1092,3,0.002912,0.002912
172.17.0.1,224.0.0.22,16,896,12,0.0005973333333333333,0.000896
::,ff02::16,8,776,6,0.0010346666666666666,0.001632
fe80::5449:eeff:fece:2312,ff02::2,6,432,6,0.000576,0.000576
fe80::e805:12ff:fe72:24d4,ff02::2,6,426,3,0.001136,0.001136
fe80::e03e:daff:fe0e:813a,ff02::2,6,426,3,0.001136,0.001136
fe80::cf:cdff:fed2:99d9,ff02::2,6,426,3,0.001136,0.001136
fe80::cd2:c2ff:fe24:2db,ff02::2,6,426,3,0.001136,0.001136
fe80::cc1e:1dff:fe35:8d0a,ff02::2,6,426,3,0.001136,0.001136
fe80::c4f7:fcff:febd:e9d9,ff02::2,6,426,3,0.001136,0.001136
fe80::846e:71ff:fe54:3123,ff02::2,6,426,3,0.001136,0.001136
fe80::fc3e:b5ff:fe52:b04e,ff02::2,6,426,3,0.001136,0.001136
fe80::8079:faff:fe49:4496,ff02::16,4,388,1,0.003104,0.003104
fe80::5449:eeff:fece:2312,ff02::16,4,388,2,0.001552,0.002368
fe80::7454:b1ff:fe14:42fb,ff02::16,4,388,2,0.001552,0.001632
fe80::dccf:94ff:fe7f:fb06,ff02::16,4,388,2,0.001552,0.001632
fe80::e49e:1cff:fe60:987d,ff02::16,4,388,1,0.003104,0.003104
fe80::c8e:bdff:fe3f:ce99,ff02::2,5,354,3,0.000944,0.001136
fe80::8079:faff:fe49:4496,ff02::2,4,288,4,0.000576,0.000576
fe80::5449:eeff:fece:2312,ff02::1:3,3,267,1,0.002136,0.002136
fe80::7454:b1ff:fe14:42fb,ff02::1:3,3,267,1,0.002136,0.002136
fe80::8079:faff:fe49:4496,ff02::1:3,3,267,1,0.002136,0.002136
fe80::e49e:1cff:fe60:987d,ff02::1:3,3,267,1,0.002136,0.002136
fe80::dccf:94ff:fe7f:fb06,ff02::1:3,3,267,2,0.001068,0.001424
fe80::e49e:1cff:fe60:987d,ff02::2,3,216,3,0.000576,0.000576
fe80::2c4b:3dff:feea:b48d,ff02::2,2,142,1,0.001136,0.001136
::,ff02::1:ff60:987d,1,88,1,0.000704,0.000704
::,ff02::1:ff14:42fb,1,88,1,0.000704,0.000704
::,ff02::1:ffce:2312,1,88,1,0.000704,0.000704
::,ff02::1:ff7f:fb06,1,88,1,0.000704,0.000704
::,ff02::1:ffe8:a134,1,88,1,0.000704,0.000704
::,ff02::1:ff49:4496,1,88,1,0.000704,0.000704
fe80::dccf:94ff:fe7f:fb06,ff02::2,1,72,1,0.000576,0.000576
fe80::7454:b1ff:fe14:42fb,ff02::2,1,72,1,0.000576,0.000576
