timestamp,device,length,link_protocol,network_protocol,transport_protocol,src_ip,dst_ip,src_port,dst_port
1759266963,eth0,54,Ethernet,IPv4,N/A,172.30.0.43,224.0.0.22,0,0
1759266963,eth1,110,Ethernet,IPv6,ICMP,fe80::c887:62ff:fe99:43,ff02::179,0,0
1759266963,any,112,N/A,IPv6,ICMP,fe80::c887:62ff:fe99:43,ff02::179,0,0
1759266963,any,56,N/A,IPv4,N/A,172.30.0.43,224.0.0.22,0,0
1759266963,eth0,110,Ethernet,IPv6,ICMP,fe80::7086:a1ff:fe82:22,ff02::179,0,0
1759266963,any,112,N/A,IPv6,ICMP,fe80::7086:a1ff:fe82:22,ff02::179,0,0
1759266963,eth0,90,Ethernet,IPv6,ICMP,fe80::b079:3cff:fea6:237,ff02::179,0,0
1759266963,eth0,54,Ethernet,IPv4,N/A,172.30.0.127,224.0.0.22,0,0
1759266963,any,92,N/A,IPv6,ICMP,fe80::b079:3cff:fea6:237,ff02::179,0,0
1759266963,any,56,N/A,IPv4,N/A,172.30.0.127,224.0.0.22,0,0
1759266963,eth0,70,Ethernet,IPv6,ICMP,fe80::8017:d4ff:fe2d:241,ff02::204,0,0
1759266963,any,72,N/A,IPv6,ICMP,fe80::8017:d4ff:fe2d:241,ff02::204,0,0
1759266963,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0
1759266963,any,44,ARP,N/A,N/A,172.30.0.43,172.30.0.122,0,0
1759266963,any,70,N/A,IPv4,UDP,172.30.0.127,224.0.0.252,5355,5355
1759266963,any,90,N/A,IPv6,UDP,fe80::b079:3cff:fea6:237,ff02::1:52,5355,5355
1759266963,eth0,68,Ethernet,IPv4,UDP,172.30.0.127,224.0.0.252,5355,5355
1759266963,eth0,88,Ethernet,IPv6,UDP,fe80::b079:3cff:fea6:237,ff02::1:52,5355,5355
1759266963,any,72,N/A,IPv6,ICMP,fe80::2470:a3ff:fee5:26,ff02::204,0,0
1759266963,eth1,70,Ethernet,IPv6,ICMP,fe80::2470:a3ff:fee5:26,ff02::204,0,0
1759266963,any,368,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759266963,eth0,366,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759266963,eth0,378,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759266963,any,380,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759266963,any,112,N/A,IPv6,ICMP,fe80::5446:e6ff:fe64:122,ff02::179,0,0
1759266963,eth1,110,Ethernet,IPv6,ICMP,fe80::5446:e6ff:fe64:122,ff02::179,0,0
1759266963,any,112,N/A,IPv6,ICMP,fe80::b079:3cff:fea6:237,ff02::179,0,0
1759266963,any,56,N/A,IPv4,N/A,172.30.0.127,224.0.0.22,0,0
1759266963,eth0,110,Ethernet,IPv6,ICMP,fe80::b079:3cff:fea6:237,ff02::179,0,0
1759266963,eth0,54,Ethernet,IPv4,N/A,172.30.0.127,224.0.0.22,0,0
1759266963,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0
1759266963,any,44,ARP,N/A,N/A,172.30.0.127,172.30.0.122,0,0
1759266963,any,56,N/A,IPv4,N/A,172.30.0.151,224.0.0.22,0,0
1759266963,eth0,90,Ethernet,IPv6,ICMP,fe80::90dc:fdff:fe12:181,ff02::179,0,0
1759266963,eth0,54,Ethernet,IPv4,N/A,172.30.0.151,224.0.0.22,0,0
1759266963,eth0,364,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759266963,any,366,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759266963,any,378,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759266963,eth0,376,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759266963,any,112,N/A,IPv6,ICMP,fe80::2470:a3ff:fee5:26,ff02::179,0,0
1759266963,eth1,110,Ethernet,IPv6,ICMP,fe80::2470:a3ff:fee5:26,ff02::179,0,0
1759266963,any,112,N/A,IPv6,ICMP,fe80::fc66:b6ff:fe96:145,ff02::179,0,0
