# Overall Packet Count: 507
# Overall Total Bytes: 86392
# Overall Average Packet Size (Bytes): 170.40
# Overall Capture Duration (Seconds): 1271.000
# Overall Average Rate (Mbps): 0.001

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.12,192.168.254.2,217,67290,6,0.08972,0.16248
172.30.0.1,172.30.0.12,57,6014,10,0.0048112,0.012936
10.10.10.2,10.10.10.3,59,2596,34,0.0006108235294117647,0.000704
10.10.10.2,10.10.10.4,58,2552,34,0.0006004705882352941,0.000704
172.30.0.1,172.30.0.11,16,928,10,0.0007424,0.000928
172.30.0.12,23.155.40.38,8,728,2,0.002912,0.002912
172.30.0.1,172.30.0.14,8,464,6,0.0006186666666666667,0.000928
fe80::b024:4aff:fee7:94d7,ff02::2,6,426,3,0.001136,0.001136
172.30.0.1,172.30.0.15,7,406,5,0.0006496,0.000928
fe80::88d3:92ff:fe76:39d3,ff02::2,4,284,2,0.001136,0.001136
fe80::ecab:6bff:fe29:4c11,ff02::2,4,284,2,0.001136,0.001136
fe80::ec42:5ff:fe59:9a88,ff02::2,4,284,2,0.001136,0.001136
fe80::e0eb:4ff:fe9d:1197,ff02::2,4,284,2,0.001136,0.001136
fe80::e0e3:12ff:fed3:b280,ff02::2,4,284,2,0.001136,0.001136
fe80::c0ed:28ff:fe20:e800,ff02::2,4,284,2,0.001136,0.001136
fe80::94bf:c2ff:fe37:8277,ff02::2,4,284,2,0.001136,0.001136
fe80::74f9:d8ff:fef6:967d,ff02::2,4,284,2,0.001136,0.001136
fe80::8836:abff:fe3a:1a01,ff02::2,4,284,2,0.001136,0.001136
fe80::8060:b9ff:fee5:9fca,ff02::2,4,284,2,0.001136,0.001136
fe80::7844:7eff:fed5:8b65,ff02::2,4,284,2,0.001136,0.001136
fe80::50ff:a0ff:fe48:44a5,ff02::2,4,284,2,0.001136,0.001136
fe80::482b:1ff:fe7a:6453,ff02::2,4,284,2,0.001136,0.001136
fe80::28e7:ff:fe16:2d33,ff02::2,4,284,2,0.001136,0.001136
fe80::1cc8:21ff:feb8:3f41,ff02::2,4,284,2,0.001136,0.001136
fe80::fcaa:27ff:fe8a:3f96,ff02::2,4,284,2,0.001136,0.001136
172.30.0.1,172.30.0.13,4,232,3,0.0006186666666666667,0.000928
fe80::f4f8:3ff:fe8b:37c9,ff02::2,3,212,2,0.000848,0.001136
