# Overall Packet Count: 7756
# Overall Total Bytes: 1416276
# Overall Average Packet Size (Bytes): 182.60
# Overall Capture Duration (Seconds): 867.000
# Overall Average Rate (Mbps): 0.013

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.4,3368,588231,14,0.336132,0.886296
10.10.10.1,10.10.10.3,3319,574329,14,0.328188,0.612808
172.30.0.11,192.168.254.2,893,238482,30,0.0635952,0.161328
172.30.0.1,172.30.0.11,84,8542,7,0.009762285714285715,0.027248
142.202.190.19,172.30.0.11,8,728,2,0.002912,0.002912
fe80::40a6:ceff:fede:a0b6,ff02::2,6,426,3,0.001136,0.001136
fe80::f4e8:d1ff:fe15:f57c,ff02::2,6,426,3,0.001136,0.001136
fe80::9017:abff:fe69:e083,ff02::2,6,426,3,0.001136,0.001136
fe80::a499:4fff:fe9f:4a57,ff02::2,6,426,3,0.001136,0.001136
fe80::ac96:9bff:fe26:148b,ff02::2,6,426,3,0.001136,0.001136
fe80::c81:c6ff:fe7b:2e45,ff02::2,6,426,3,0.001136,0.001136
fe80::bcd4:85ff:fe94:1cdd,ff02::2,4,284,2,0.001136,0.001136
fe80::e0ed:35ff:fe43:456f,ff02::2,4,284,2,0.001136,0.001136
fe80::d03d:23ff:fec9:d7b9,ff02::2,4,284,2,0.001136,0.001136
fe80::cfb:f7ff:fe44:fc56,ff02::2,4,284,2,0.001136,0.001136
fe80::a0a8:42ff:fe83:6804,ff02::2,4,284,2,0.001136,0.001136
fe80::bc18:1eff:fe89:c0cd,ff02::2,4,284,2,0.001136,0.001136
fe80::b0b1:c0ff:fe0b:eaae,ff02::2,4,284,2,0.001136,0.001136
fe80::9896:daff:fe45:9eab,ff02::2,4,284,2,0.001136,0.001136
fe80::94bf:c2ff:fe37:8277,ff02::2,4,284,3,0.0007573333333333334,0.001136
fe80::480a:8cff:fe38:dad4,ff02::2,4,284,2,0.001136,0.001136
fe80::44e2:b9ff:fe02:8561,ff02::2,4,284,2,0.001136,0.001136
fe80::f87f:8fff:febc:708f,ff02::2,4,284,2,0.001136,0.001136
