# Overall Packet Count: 3955
# Overall Total Bytes: 700732
# Overall Average Packet Size (Bytes): 177.18
# Overall Capture Duration (Seconds): 518.000
# Overall Average Rate (Mbps): 0.011

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.2,3172,512560,15,0.27336533333333335,0.564568
172.30.0.11,192.168.254.2,660,176834,17,0.083216,0.161296
172.30.0.1,172.30.0.11,84,8512,6,0.011349333333333333,0.026208
172.30.0.11,45.79.189.79,3,272,1,0.002176,0.002176
fe80::5066:18ff:fe32:84af,ff02::2,2,142,1,0.001136,0.001136
fe80::e038:80ff:fee7:72d3,ff02::2,2,142,1,0.001136,0.001136
fe80::dc68:62ff:fe7d:6d56,ff02::2,2,142,2,0.000568,0.000576
fe80::d8b6:47ff:fe97:2775,ff02::2,2,142,1,0.001136,0.001136
fe80::ccba:eff:fe5d:b9c7,ff02::2,2,142,1,0.001136,0.001136
fe80::848d:a0ff:fe72:8eb5,ff02::2,2,142,1,0.001136,0.001136
fe80::844:c2ff:fe8b:8d58,ff02::2,2,142,1,0.001136,0.001136
fe80::68fc:b1ff:fea2:fc58,ff02::2,2,142,1,0.001136,0.001136
fe80::49b:caff:fe55:f8ed,ff02::2,2,142,1,0.001136,0.001136
fe80::4861:fbff:fe0e:bc7b,ff02::2,2,142,1,0.001136,0.001136
fe80::3cfa:a5ff:fe49:b7a1,ff02::2,2,142,1,0.001136,0.001136
fe80::341c:27ff:fe5e:c31c,ff02::2,2,142,1,0.001136,0.001136
fe80::2c4b:3dff:feea:b48d,ff02::2,2,142,1,0.001136,0.001136
fe80::1c93:61ff:fe80:ad13,ff02::2,2,142,1,0.001136,0.001136
fe80::1493:3dff:fec0:43f3,ff02::2,2,142,1,0.001136,0.001136
fe80::1040:95ff:fe26:68b9,ff02::2,2,142,1,0.001136,0.001136
fe80::fcc8:e1ff:fe71:effc,ff02::2,2,142,1,0.001136,0.001136
fe80::5405:56ff:fe80:c3b3,ff02::2,1,70,1,0.00056,0.00056
fe80::b050:51ff:fe80:afe1,ff02::2,1,70,1,0.00056,0.00056
