timestamp,device_id,interface_name,action,hardware_addr,ips
1759263196,telnet2.bnsdq.ozxfs.laefh.kvugl,eth0,Added,6a:5e:94:2b:2b:cd,172.30.0.99; fe80::685e:94ff:fe2b:117
1759263196,telnet2.bnsdq.ozxfs.laefh.kvugl,eth1,Added,42:46:0c:b1:30:1f,107.125.128.201; fe80::4046:cff:feb1:119
1759263196,telnet2.bnsdq.ozxfs.laefh.kvugl,eth2,Added,02:9f:ef:4f:b5:4a,10.0.23.229; fe80::9f:efff:fe4f:173
1759263196,telnet2.bnsdq.ozxfs.laefh.kvugl,nfqueue,Added,N/A,
1759263196,telnet2.bnsdq.ozxfs.laefh.kvugl,dbus-session,Added,N/A,
1759263196,telnet2.bnsdq.ozxfs.laefh.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759263196,telnet2.bnsdq.ozxfs.laefh.kvugl,any,Added,N/A,
1759263196,telnet2.bnsdq.ozxfs.laefh.kvugl,bluetooth-monitor,Added,N/A,
1759263196,telnet2.bnsdq.ozxfs.laefh.kvugl,nflog,Added,N/A,
1759263196,telnet2.bnsdq.ozxfs.laefh.kvugl,dbus-system,Added,N/A,
