timestamp,device_id,load_core_0
1759262644,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,31.313131313115424
1759262650,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,3.0612244897916567
1759262656,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,99.99999999995359
1759262662,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,99.99999999997749
1759262668,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,100
1759262674,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,3.0000000000059117
1759262680,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,20.792079207908646
1759262686,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,16.16161616162463
1759262692,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,2.0202020201987723
1759262698,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,5.05050505050157
1759262704,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,18.367346938761543
1759262710,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,11.224489795914343
1759262716,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,12.999999999999545
1759262722,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,33.33333333337048
1759262728,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,11.111111111125146
1759262734,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,6.122448979606278
1759262740,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,3.0303030303009426
1759262746,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,18.18181818178895
1759262752,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,3.0927835051627346
1759262758,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,17.171717171701047
1759262764,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,23.00000000000182
1759262770,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,3.0303030302981586
1759262776,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,3.9603960396107585
1759262782,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,3.0927835051627346
1759262788,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,6.9999999999936335
1759262794,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,19.80198019800877
1759262800,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,6.250000000011842
1759262806,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,11.224489795914343
1759262812,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,10.99999999999136
1759262818,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,3.0927835051656345
1759262824,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,16.999999999995907
1759262830,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,19.387755102037026
1759262836,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,4.040404040401257
1759262842,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,16.161616161601664
1759262848,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,17.821782178220275
1759262854,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,4.040404040401257
1759262860,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,1.0204081632638857
1759262866,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,32.999999999992724
1759262872,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,4.040404040409029
1759262878,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,1.0204081632638857
1759262884,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,7.070707070702199
1759262890,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,6.00000000001728
1759262896,pgwebhost1.bnsdq.ozxfs.laefh.kvugl,1.0309278350503381
