timestamp,device,length,link_protocol,network_protocol,transport_protocol,src_ip,dst_ip,src_port,dst_port
1759278968,any,112,N/A,IPv6,ICMP,fe80::e424:3eff:fe44:86,ff02::179,0,0
1759278968,any,44,ARP,N/A,N/A,172.30.0.163,172.30.0.122,0,0
1759278968,any,58,ARP,N/A,N/A,172.30.0.122,172.30.0.163,0,0
1759278968,any,58,ARP,N/A,N/A,172.30.0.122,172.30.0.163,0,0
1759278968,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0
1759278968,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0
1759278968,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0
1759278968,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0
1759278969,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0
1759278969,any,113,N/A,N/A,N/A,N/A,N/A,0,0
1759278969,eth0,459,Ethernet,IPv4,TCP,66.23.198.4,172.30.0.163,9999,45524
1759278969,eth0,66,Ethernet,IPv4,TCP,172.30.0.163,66.23.198.4,45524,9999
1759278969,any,461,N/A,IPv4,TCP,66.23.198.4,172.30.0.163,9999,45524
1759278970,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0
1759278970,any,113,N/A,N/A,N/A,N/A,N/A,0,0
1759278971,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0
1759278971,any,113,N/A,N/A,N/A,N/A,N/A,0,0
1759278972,eth0,70,Ethernet,IPv6,ICMP,fe80::b019:7fff:fe15:80,ff02::204,0,0
1759278972,any,72,N/A,IPv6,ICMP,fe80::b019:7fff:fe15:80,ff02::204,0,0
1759278972,eth0,90,Ethernet,IPv6,ICMP,fe80::b019:7fff:fe15:80,ff02::179,0,0
1759278972,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0
1759278972,any,92,N/A,IPv6,ICMP,fe80::b019:7fff:fe15:80,ff02::179,0,0
1759278972,eth0,91,Ethernet,IPv6,UDP,fe80::b019:7fff:fe15:80,ff02::1:52,5355,5355
