# Overall Packet Count: 8520
# Overall Total Bytes: 13220996
# Overall Average Packet Size (Bytes): 1551.76
# Overall Capture Duration (Seconds): 1220.000
# Overall Average Rate (Mbps): 0.087

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.3,3956,7123922,15,3.7994250666666667,27.86024
10.10.10.1,10.10.10.4,3454,5817345,16,2.9086725,22.88884
172.30.0.11,192.168.254.2,1006,269562,32,0.0673905,0.1632
172.30.0.1,172.30.0.11,74,7957,6,0.010609333333333333,0.025768
107.191.55.233,172.30.0.11,4,364,1,0.002912,0.002912
fe80::a4c5:bff:fe24:8ae4,ff02::2,2,142,1,0.001136,0.001136
fe80::ecb6:10ff:fe6e:37b,ff02::2,2,142,1,0.001136,0.001136
fe80::d8b6:47ff:fe97:2775,ff02::2,2,142,1,0.001136,0.001136
fe80::b486:c3ff:fe10:21f,ff02::2,2,142,1,0.001136,0.001136
fe80::b46b:cff:febd:6efd,ff02::2,2,142,1,0.001136,0.001136
fe80::b00b:8cff:fe27:109f,ff02::2,2,142,1,0.001136,0.001136
fe80::804a:e3ff:fe39:e9b6,ff02::2,2,142,1,0.001136,0.001136
fe80::844:c2ff:fe8b:8d58,ff02::2,2,142,1,0.001136,0.001136
fe80::3011:bff:fe76:f5cd,ff02::2,2,142,1,0.001136,0.001136
fe80::2806:84ff:fe4a:4120,ff02::2,2,142,1,0.001136,0.001136
fe80::246e:3dff:fe5a:1d2e,ff02::2,2,142,1,0.001136,0.001136
fe80::2095:5aff:fe8f:3a8a,ff02::2,2,142,1,0.001136,0.001136
fe80::f4e7:ffff:fe67:622a,ff02::2,2,142,1,0.001136,0.001136
