# Overall Packet Count: 2778
# Overall Total Bytes: 408961
# Overall Average Packet Size (Bytes): 147.21
# Overall Capture Duration (Seconds): 2937.000
# Overall Average Rate (Mbps): 0.001

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.1.2.2,10.1.2.3,2180,292045,148,0.015786216216216217,0.059256
172.30.0.12,192.168.254.2,350,93936,6,0.125248,0.153184
172.30.0.1,172.30.0.12,80,10052,10,0.0080416,0.012776
172.30.0.12,52.180.152.22,50,4550,17,0.0021411764705882353,0.002912
fe80::f035:80ff:fec0:d0fd,ff02::2,8,568,4,0.001136,0.001136
fe80::203a:aff:fe99:66e5,ff02::2,8,568,4,0.001136,0.001136
fe80::2441:49ff:febd:f6f3,ff02::2,8,568,4,0.001136,0.001136
fe80::dc82:23ff:feb2:880a,ff02::2,8,568,4,0.001136,0.001136
fe80::8c33:1eff:fee3:1c6d,ff02::2,8,568,4,0.001136,0.001136
fe80::b44e:c0ff:fef3:b36,ff02::2,8,568,4,0.001136,0.001136
fe80::c8d8:36ff:fecf:937a,ff02::2,8,568,4,0.001136,0.001136
fe80::c95:8bff:fed4:a025,ff02::2,6,426,3,0.001136,0.001136
fe80::e0d4:cfff:fe97:e6da,ff02::2,6,426,3,0.001136,0.001136
fe80::d8a6:92ff:fe1d:3e66,ff02::2,6,426,3,0.001136,0.001136
fe80::d892:1bff:fe48:2dd2,ff02::2,6,426,3,0.001136,0.001136
fe80::a8e6:93ff:fe51:85a8,ff02::2,6,426,3,0.001136,0.001136
fe80::c0d5:34ff:fec9:ef84,ff02::2,6,426,3,0.001136,0.001136
fe80::480a:8cff:fe38:dad4,ff02::2,6,426,3,0.001136,0.001136
fe80::3c20:5cff:feb3:b689,ff02::2,6,426,3,0.001136,0.001136
fe80::10eb:f5ff:fe06:90c1,ff02::2,6,426,3,0.001136,0.001136
fe80::f400:41ff:fe23:f368,ff02::2,6,426,3,0.001136,0.001136
fe80::2c4b:3dff:feea:b48d,ff02::2,2,142,1,0.001136,0.001136
