timestamp,device_id,interface_name,action,hardware_addr,ips
1759176275,victim1.bnsdq.ozxfs.owcwb.kvugl,any,Added,N/A,
1759176275,victim1.bnsdq.ozxfs.owcwb.kvugl,bluetooth-monitor,Added,N/A,
1759176275,victim1.bnsdq.ozxfs.owcwb.kvugl,nflog,Added,N/A,
1759176275,victim1.bnsdq.ozxfs.owcwb.kvugl,nfqueue,Added,N/A,
1759176275,victim1.bnsdq.ozxfs.owcwb.kvugl,dbus-system,Added,N/A,
1759176275,victim1.bnsdq.ozxfs.owcwb.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759176275,victim1.bnsdq.ozxfs.owcwb.kvugl,eth0,Added,26:f1:23:29:3a:da,172.30.0.23; fe80::24f1:23ff:fe29:66
1759176275,victim1.bnsdq.ozxfs.owcwb.kvugl,dbus-session,Added,N/A,
1759176275,victim1.bnsdq.ozxfs.owcwb.kvugl,eth1,Added,7a:27:e3:68:67:a7,10.10.10.200; fe80::7827:e3ff:fe68:239
1759176275,victim1.bnsdq.ozxfs.owcwb.kvugl,eth2,Added,1e:f7:15:39:59:40,10.0.3.150; fe80::1cf7:15ff:fe39:10
