timestamp,device_id,interface_name,action,hardware_addr,ips,malicious
1759301904,attacker-compromised.bnsdq.ozxfs.rzona-bomyo.kvugl,dbus-system,Added,N/A,,0
1759301904,attacker-compromised.bnsdq.ozxfs.rzona-bomyo.kvugl,dbus-session,Added,N/A,,0
1759301904,attacker-compromised.bnsdq.ozxfs.rzona-bomyo.kvugl,lo,Added,N/A,127.0.0.1; ::105,0
1759301904,attacker-compromised.bnsdq.ozxfs.rzona-bomyo.kvugl,eth1,Added,c2:92:dd:95:43:ea,1.1.2.228; fe80::c092:ddff:fe95:158,0
1759301904,attacker-compromised.bnsdq.ozxfs.rzona-bomyo.kvugl,any,Added,N/A,,0
1759301904,attacker-compromised.bnsdq.ozxfs.rzona-bomyo.kvugl,nfqueue,Added,N/A,,0
1759301904,attacker-compromised.bnsdq.ozxfs.rzona-bomyo.kvugl,eth0,Added,4e:f9:2a:d3:28:20,172.30.0.163; fe80::4cf9:2aff:fed3:142,0
1759301904,attacker-compromised.bnsdq.ozxfs.rzona-bomyo.kvugl,eth2,Added,66:b2:c6:48:bb:3d,10.0.1.111; fe80::64b2:c6ff:fe48:152,0
1759301904,attacker-compromised.bnsdq.ozxfs.rzona-bomyo.kvugl,bluetooth-monitor,Added,N/A,,0
1759301904,attacker-compromised.bnsdq.ozxfs.rzona-bomyo.kvugl,nflog,Added,N/A,,0
1759302465,attacker-compromised.bnsdq.ozxfs.rzona-bomyo.kvugl,eth0,Added,2a:4a:7a:79:7f:7d,172.30.0.220; fe80::284a:7aff:fe79:97,1
1759302465,attacker-compromised.bnsdq.ozxfs.rzona-bomyo.kvugl,eth2,Added,52:a2:a6:56:cd:5f,10.0.2.116; fe80::50a2:a6ff:fe56:143,1
1759302465,attacker-compromised.bnsdq.ozxfs.rzona-bomyo.kvugl,any,Added,N/A,,1
1759302465,attacker-compromised.bnsdq.ozxfs.rzona-bomyo.kvugl,bluetooth-monitor,Added,N/A,,1
1759302465,attacker-compromised.bnsdq.ozxfs.rzona-bomyo.kvugl,nfqueue,Added,N/A,,1
1759302465,attacker-compromised.bnsdq.ozxfs.rzona-bomyo.kvugl,dbus-system,Added,N/A,,1
1759302465,attacker-compromised.bnsdq.ozxfs.rzona-bomyo.kvugl,lo,Added,N/A,127.0.0.1; ::105,1
1759302465,attacker-compromised.bnsdq.ozxfs.rzona-bomyo.kvugl,nflog,Added,N/A,,1
1759302465,attacker-compromised.bnsdq.ozxfs.rzona-bomyo.kvugl,dbus-session,Added,N/A,,1
1759302465,attacker-compromised.bnsdq.ozxfs.rzona-bomyo.kvugl,eth1,Added,ae:ed:f7:98:47:de,10.10.10.68; fe80::aced:f7ff:fe98:81,1
