# Overall Packet Count: 1924
# Overall Total Bytes: 538928
# Overall Average Packet Size (Bytes): 280.11
# Overall Capture Duration (Seconds): 2560.000
# Overall Average Rate (Mbps): 0.002

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.11,192.168.254.2,1603,506850,211,0.019217061611374407,0.884448
10.1.2.2,10.1.2.3,211,21766,35,0.0049750857142857145,0.006208
172.30.0.1,172.30.0.11,72,7534,8,0.007534,0.012904
172.30.0.11,74.208.25.46,4,364,1,0.002912,0.002912
fe80::c0d5:34ff:fec9:ef84,ff02::2,2,142,1,0.001136,0.001136
fe80::f035:80ff:fec0:d0fd,ff02::2,2,142,1,0.001136,0.001136
fe80::e864:86ff:fe2d:2fbb,ff02::2,2,142,1,0.001136,0.001136
fe80::dc82:23ff:feb2:880a,ff02::2,2,142,1,0.001136,0.001136
fe80::d8a6:92ff:fe1d:3e66,ff02::2,2,142,1,0.001136,0.001136
fe80::d892:1bff:fe48:2dd2,ff02::2,2,142,1,0.001136,0.001136
fe80::c95:8bff:fed4:a025,ff02::2,2,142,1,0.001136,0.001136
fe80::c8d8:36ff:fecf:937a,ff02::2,2,142,1,0.001136,0.001136
fe80::a8e6:93ff:fe51:85a8,ff02::2,2,142,1,0.001136,0.001136
fe80::c015:f7ff:fe7e:10fe,ff02::2,2,142,1,0.001136,0.001136
fe80::94bf:c2ff:fe37:8277,ff02::2,2,142,1,0.001136,0.001136
fe80::6caf:a5ff:fecf:1dec,ff02::2,2,142,1,0.001136,0.001136
fe80::602d:d1ff:fe55:9d1f,ff02::2,2,142,1,0.001136,0.001136
fe80::2441:49ff:febd:f6f3,ff02::2,2,142,1,0.001136,0.001136
fe80::203a:aff:fe99:66e5,ff02::2,2,142,1,0.001136,0.001136
fe80::10eb:f5ff:fe06:90c1,ff02::2,2,142,1,0.001136,0.001136
fe80::f05b:e5ff:fe25:c140,ff02::2,2,142,1,0.001136,0.001136
