timestamp,device_id,location,size,hash,owner,group,malicious
1759305669,attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,/etc/systemd/network/eth0.network,151,QvN54Zf4z/onIW/NsK/9hQ==,root,root,1
1759305669,attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,/etc/systemd/network/eth2.network,49,KXlSMaWaxNT4lTAyaciCyg==,root,root,1
1759305724,attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,/etc/systemd/network/eth0.network,235,ToPUM/fJqFLun7DDeAuvdA==,root,root,0
1759305724,attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,/etc/systemd/network/eth1.network,248,0nGPuHSA57e6LdDixnT+Hg==,root,root,0
1759305724,attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,/etc/systemd/network/eth2.network,117,N0v4juHfNnO4gA+7ITN63g==,root,root,0
1759306099,attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,/etc/systemd/network/eth0.network,235,ToPUM/fJqFLun7DDeAuvdA==,root,root,1
1759306099,attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,/etc/systemd/network/eth2.network,49,Q9okUy8V2uXskB3sLiXZKQ==,root,root,1
1759306347,attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,/etc/systemd/network/eth0.network,151,QvN54Zf4z/onIW/NsK/9hQ==,root,root,0
1759306347,attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,/etc/systemd/network/eth1.network,248,+nHhJc8Xb2Nomr4FSwQ9jg==,root,root,0
1759306721,attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,/etc/systemd/network/eth0.network,151,QvN54Zf4z/onIW/NsK/9hQ==,root,root,1
1759306721,attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,/etc/systemd/network/eth2.network,49,KXlSMaWaxNT4lTAyaciCyg==,root,root,1
1759306969,attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,/etc/systemd/network/eth1.network,248,1Xm/vB39Fz6k8cbYSROaBw==,root,root,0
1759307588,attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,/etc/systemd/network/eth1.network,248,ekSzpP8h13QlwHnoMfVzRw==,root,root,0
1759307588,attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,/etc/systemd/network/eth2.network,117,aGBZTNnLXzDpQAZfYsvabg==,root,root,0
