timestamp,device_id,interface_name,action,hardware_addr,ips
1759252916,victim1.bnsdq.ozxfs.bomyo.kvugl,eth0,Added,0a:95:75:50:ab:6d,172.30.0.23; fe80::895:75ff:fe50:55
1759252916,victim1.bnsdq.ozxfs.bomyo.kvugl,eth2,Added,1e:3e:a1:c5:2a:93,10.0.3.150; fe80::1c3e:a1ff:fec5:231
1759252916,victim1.bnsdq.ozxfs.bomyo.kvugl,bluetooth-monitor,Added,N/A,
1759252916,victim1.bnsdq.ozxfs.bomyo.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759252916,victim1.bnsdq.ozxfs.bomyo.kvugl,eth1,Added,16:41:a3:2d:63:75,10.10.10.200; fe80::1441:a3ff:fe2d:151
1759252916,victim1.bnsdq.ozxfs.bomyo.kvugl,any,Added,N/A,
1759252916,victim1.bnsdq.ozxfs.bomyo.kvugl,nflog,Added,N/A,
1759252916,victim1.bnsdq.ozxfs.bomyo.kvugl,nfqueue,Added,N/A,
1759252916,victim1.bnsdq.ozxfs.bomyo.kvugl,dbus-system,Added,N/A,
1759252916,victim1.bnsdq.ozxfs.bomyo.kvugl,dbus-session,Added,N/A,
