timestamp,device_id,interface_name,action,hardware_addr,ips
1759278662,auth.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759278662,auth.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,1a:18:a6:ea:67:c3,172.30.0.220; fe80::1818:a6ff:feea:1
1759278662,auth.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,ca:e3:54:db:2d:9c,10.1.2.119; fe80::c8e3:54ff:fedb:3
1759278662,auth.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,2e:41:54:f0:a3:0c,10.0.2.116; fe80::2c41:54ff:fef0:126
1759278662,auth.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759278662,auth.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759278662,auth.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759278662,auth.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759278662,auth.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759278662,auth.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
