# Overall Packet Count: 62510
# Overall Total Bytes: 1895140986
# Overall Average Packet Size (Bytes): 30317.40
# Overall Capture Duration (Seconds): 1119.000
# Overall Average Rate (Mbps): 13.549

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.12,57.150.97.129,34204,1411098700,77,146.60765714285714,200.710192
151.101.2.132,172.30.0.12,4217,137804805,16,68.9024025,288.51012
172.17.0.2,57.150.97.129,7370,120889930,77,12.559992727272727,30.039072
151.101.0.223,172.30.0.12,3900,98618354,17,46.40863717647059,109.541304
104.16.99.215,172.30.0.12,2381,45095613,6,60.127484,105.02524
151.101.66.132,172.30.0.12,1105,34229897,12,22.819931333333333,64.950608
151.101.0.223,172.17.0.2,1234,17259576,17,8.122153411764707,30.975648
151.101.2.132,172.17.0.2,470,10972626,8,10.972626,31.486112
140.82.116.3,172.30.0.12,483,7499339,3,19.998237333333332,50.229256
151.101.66.132,172.17.0.2,287,5897678,8,5.897678,20.285696
151.101.192.223,172.30.0.12,446,3706808,12,2.4712053333333333,6.640048
151.101.192.223,172.17.0.2,175,901611,12,0.601074,1.81048
172.30.0.12,192.168.254.2,5184,807298,165,0.039141721212121214,0.231584
151.101.128.223,172.30.0.12,60,127082,2,0.508328,0.5822
172.30.0.12,98.85.153.80,291,84735,3,0.22596,0.497872
172.30.0.1,172.30.0.12,308,42737,35,0.009768457142857142,0.03192
151.101.128.223,172.17.0.2,22,32036,2,0.128144,0.243688
172.30.0.12,44.208.254.194,65,24026,2,0.096104,0.132416
172.30.0.12,3.94.224.37,58,20938,3,0.055834666666666664,0.150632
172.17.0.2,172.30.0.1,47,6457,15,0.003443733333333333,0.006656
104.16.98.215,172.30.0.12,13,5004,1,0.040032,0.040032
fe80::42:3fff:fe7e:5179,ff02::16,20,2260,13,0.0013907692307692308,0.002368
fe80::42:3fff:fe7e:5179,ff02::1:3,15,1335,6,0.00178,0.002136
172.17.0.1,224.0.0.252,16,1104,9,0.0009813333333333334,0.001656
155.248.196.28,172.30.0.12,12,1092,3,0.002912,0.002912
::,ff02::16,9,848,8,0.000848,0.001472
172.17.0.1,224.0.0.22,12,672,11,0.0004887272727272727,0.000896
fe80::2c98:a5ff:feb9:ecfb,ff02::2,6,432,6,0.000576,0.000576
fe80::807b:33ff:fe1c:31d3,ff02::2,6,426,3,0.001136,0.001136
fe80::dc2b:1ff:fec0:1aa8,ff02::2,6,426,3,0.001136,0.001136
fe80::cc1e:1dff:fe35:8d0a,ff02::2,6,426,3,0.001136,0.001136
fe80::ace5:e4ff:fe23:cc2c,ff02::2,6,426,3,0.001136,0.001136
fe80::744c:e9ff:fe00:52e9,ff02::2,6,426,3,0.001136,0.001136
fe80::14f8:eeff:fe07:de82,ff02::2,6,426,3,0.001136,0.001136
fe80::20a0:b9ff:fecc:843d,ff02::2,6,426,3,0.001136,0.001136
fe80::2c98:a5ff:feb9:ecfb,ff02::16,4,388,1,0.003104,0.003104
fe80::fc07:ffff:fe97:537f,ff02::16,4,388,2,0.001552,0.002208
fe80::2067:77ff:fe43:dfc9,ff02::16,4,388,2,0.001552,0.002368
fe80::1491:cdff:fe3f:f2da,ff02::16,4,388,1,0.003104,0.003104
fe80::38e5:2aff:fe8b:c1b,ff02::2,5,354,3,0.000944,0.001136
fe80::846e:71ff:fe54:3123,ff02::2,5,354,3,0.000944,0.001136
fe80::68fe:43ff:fe89:b3f2,ff02::16,3,296,1,0.002368,0.002368
fe80::2067:77ff:fe43:dfc9,ff02::1:3,3,267,2,0.001068,0.001424
fe80::1491:cdff:fe3f:f2da,ff02::1:3,3,267,1,0.002136,0.002136
fe80::2c98:a5ff:feb9:ecfb,ff02::1:3,3,267,2,0.001068,0.001424
fe80::fc07:ffff:fe97:537f,ff02::1:3,3,267,3,0.000712,0.000712
fe80::68fe:43ff:fe89:b3f2,ff02::1:3,3,267,1,0.002136,0.002136
fe80::68fe:43ff:fe89:b3f2,ff02::2,3,216,3,0.000576,0.000576
fe80::fc07:ffff:fe97:537f,ff02::2,2,144,2,0.000576,0.000576
fe80::2067:77ff:fe43:dfc9,ff02::2,2,144,2,0.000576,0.000576
::,ff02::1:ffb9:ecfb,1,88,1,0.000704,0.000704
::,ff02::1:ff97:537f,1,88,1,0.000704,0.000704
::,ff02::1:ff89:b3f2,1,88,1,0.000704,0.000704
::,ff02::1:ff75:7bd5,1,88,1,0.000704,0.000704
::,ff02::1:ff43:dfc9,1,88,1,0.000704,0.000704
::,ff02::1:ff3f:f2da,1,88,1,0.000704,0.000704
::,ff02::1:ff7e:5179,1,88,1,0.000704,0.000704
