timestamp,device_id,interface_name,action,hardware_addr,ips
1759278642,attacker.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,a2:a0:57:61:21:5a,10.0.1.111; fe80::a0a0:57ff:fe61:142
1759278642,attacker.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759278642,attacker.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759278642,attacker.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759278642,attacker.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759278642,attacker.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759278642,attacker.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759278642,attacker.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,6a:13:a9:96:61:f0,172.30.0.163; fe80::6813:a9ff:fe96:80
1759278642,attacker.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,0a:e6:08:7e:34:bb,10.1.2.197; fe80::8e6:8ff:fe7e:113
1759278642,attacker.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759280445,attacker.bnsdq.ozxfs.vcwss.kvugl,dbus-session,Added,N/A,
1759280445,attacker.bnsdq.ozxfs.vcwss.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759280445,attacker.bnsdq.ozxfs.vcwss.kvugl,eth0,Added,6a:13:a9:96:61:f0,172.30.0.163; fe80::6813:a9ff:fe96:80
1759280445,attacker.bnsdq.ozxfs.vcwss.kvugl,any,Added,N/A,
1759280445,attacker.bnsdq.ozxfs.vcwss.kvugl,bluetooth-monitor,Added,N/A,
1759280445,attacker.bnsdq.ozxfs.vcwss.kvugl,nflog,Added,N/A,
1759280445,attacker.bnsdq.ozxfs.vcwss.kvugl,nfqueue,Added,N/A,
1759280445,attacker.bnsdq.ozxfs.vcwss.kvugl,dbus-system,Added,N/A,
1759280445,attacker.bnsdq.ozxfs.vcwss.kvugl,eth1,Added,0a:e6:08:7e:34:bb,10.1.2.197; fe80::8e6:8ff:fe7e:113
1759280445,attacker.bnsdq.ozxfs.vcwss.kvugl,eth2,Added,a2:a0:57:61:21:5a,10.0.1.111; fe80::a0a0:57ff:fe61:142
