timestamp,pid,ppid,real_uid,effective_uid,saved_uid,filesystem_uid,real_gid,effective_gid,saved_gid,filesystem_gid,vm_peak,vm_size,vm_hwm,rss_shmem,vm_stk,vm_data,threads,name,state,device_id,cpu
1759182009,376,1,103,103,103,103,109,109,109,109,153759744,153759744,145666048,N/A,135168,146030592,1,dbus-daemon,S (sleeping),victim2.bnsdq.ozxfs.vmdrv.kvugl,0.2924570082566603
1759182009,3321,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1954066432,1931149312,52801536,N/A,135168,187768832,14,discern-network,S (sleeping),victim2.bnsdq.ozxfs.vmdrv.kvugl,0.5379597547655361
1759182009,179,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,131362816,131362816,40513536,4096,135168,30138368,1,systemd-journal,S (sleeping),victim2.bnsdq.ozxfs.vmdrv.kvugl,0.19112846130914363
1759182009,47076,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1647706112,1580597248,21778432,N/A,135168,82202624,5,discern-interfa,S (sleeping),victim2.bnsdq.ozxfs.vmdrv.kvugl,0.002513033839393588
1759182009,51811,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1264619520,1264619520,17305600,N/A,135168,45826048,4,discern-proc-so,S (sleeping),victim2.bnsdq.ozxfs.vmdrv.kvugl,2.8234219634574758
1759182015,376,1,103,103,103,103,109,109,109,109,154030080,154030080,145936384,N/A,135168,146300928,1,dbus-daemon,S (sleeping),victim2.bnsdq.ozxfs.vmdrv.kvugl,0.29258804448881154
1759182015,3321,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1954066432,1931149312,52801536,N/A,135168,187768832,14,discern-network,S (sleeping),victim2.bnsdq.ozxfs.vmdrv.kvugl,0.5377362800789625
1759182015,179,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,131362816,131362816,40513536,4096,135168,30138368,1,systemd-journal,S (sleeping),victim2.bnsdq.ozxfs.vmdrv.kvugl,0.19086072334071927
1759182015,47076,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1647706112,1580597248,21778432,N/A,135168,82202624,5,discern-interfa,S (sleeping),victim2.bnsdq.ozxfs.vmdrv.kvugl,0.0024967775754998985
1759182015,51811,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1264619520,1264619520,17305600,N/A,135168,45826048,4,discern-proc-so,R (running),victim2.bnsdq.ozxfs.vmdrv.kvugl,2.824213983105233
1759182020,376,1,103,103,103,103,109,109,109,109,154165248,154165248,146206720,N/A,135168,146436096,1,dbus-daemon,S (sleeping),victim2.bnsdq.ozxfs.vmdrv.kvugl,0.2927207025520619
1759182020,3321,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1954066432,1931149312,52801536,N/A,135168,187768832,14,discern-network,S (sleeping),victim2.bnsdq.ozxfs.vmdrv.kvugl,0.537800640689787
1759182020,179,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,131362816,131362816,40513536,4096,135168,30138368,1,systemd-journal,S (sleeping),victim2.bnsdq.ozxfs.vmdrv.kvugl,0.1911349608068509
1759182020,47076,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1647706112,1580597248,21778432,N/A,135168,82202624,5,discern-interfa,S (sleeping),victim2.bnsdq.ozxfs.vmdrv.kvugl,0.0024808078729011956
1759182020,51811,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1264619520,1264619520,17305600,N/A,135168,45826048,4,discern-proc-so,S (sleeping),victim2.bnsdq.ozxfs.vmdrv.kvugl,2.823021626840732
1759182025,376,1,103,103,103,103,109,109,109,109,154570752,154570752,146477056,N/A,135168,146841600,1,dbus-daemon,S (sleeping),victim2.bnsdq.ozxfs.vmdrv.kvugl,0.2928536383269609
1759182025,3321,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1954066432,1931149312,52801536,N/A,135168,187768832,14,discern-network,S (sleeping),victim2.bnsdq.ozxfs.vmdrv.kvugl,0.5375831211032955
1759182025,179,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,131362816,131362816,40513536,4096,135168,30138368,1,systemd-journal,S (sleeping),victim2.bnsdq.ozxfs.vmdrv.kvugl,0.19113926604793782
