# Overall Packet Count: 163903
# Overall Total Bytes: 43999096
# Overall Average Packet Size (Bytes): 268.45
# Overall Capture Duration (Seconds): 1782.000
# Overall Average Rate (Mbps): 0.198

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.12,192.168.254.2,148638,31118186,726,0.3429001212121212,26.124336
1.1.2.3,5.6.7.8,10956,12449102,700,0.14227545142857143,0.312304
172.30.0.1,172.30.0.12,4283,429882,634,0.005424378548895899,0.016064
172.30.0.12,45.79.35.159,4,364,2,0.001456,0.001456
fe80::1cc8:cfff:feaa:39d0,ff02::2,2,142,2,0.000568,0.000576
fe80::2054:9dff:fe0f:8ecb,ff02::2,2,142,1,0.001136,0.001136
fe80::2c4b:3dff:feea:b48d,ff02::2,2,142,2,0.000568,0.000576
fe80::485f:80ff:fe20:b404,ff02::2,2,142,1,0.001136,0.001136
fe80::7468:7eff:fe9c:3f2e,ff02::2,2,142,1,0.001136,0.001136
fe80::8077:39ff:fede:7b06,ff02::2,2,142,2,0.000568,0.000576
fe80::88c6:12ff:fe27:f3fb,ff02::2,2,142,1,0.001136,0.001136
fe80::a4c8:f6ff:fe57:f965,ff02::2,2,142,1,0.001136,0.001136
fe80::b4fb:9cff:fec0:1f8b,ff02::2,2,142,1,0.001136,0.001136
fe80::cf6:e0ff:fe0b:f9f1,ff02::2,2,142,1,0.001136,0.001136
fe80::d8b6:47ff:fe97:2775,ff02::2,2,142,1,0.001136,0.001136
