timestamp,device_id,interface_name,action,hardware_addr,ips,malicious
1759299938,router-attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,dbus-session,Added,N/A,,0
1759299938,router-attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,eth0,Added,ea:82:9e:3a:05:7a,172.30.0.23; fe80::e882:9eff:fe3a:3,0
1759299938,router-attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,bluetooth-monitor,Added,N/A,,0
1759299938,router-attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,nfqueue,Added,N/A,,0
1759299938,router-attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,dbus-system,Added,N/A,,0
1759299938,router-attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,any,Added,N/A,,0
1759299938,router-attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,nflog,Added,N/A,,0
1759299938,router-attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,lo,Added,N/A,127.0.0.1; ::105,0
1759299938,router-attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,eth1,Added,56:23:6e:3c:0b:1c,5.6.7.228; fe80::5423:6eff:fe3c:35,0
1759299938,router-attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,eth2,Added,f2:fb:cf:95:99:ae,1.1.2.14; fe80::f0fb:cfff:fe95:195,0
1759299938,router-attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,eth3,Added,ba:c7:30:d9:cb:48,10.0.3.150; fe80::b8c7:30ff:fed9:80,0
1759301013,router-attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,eth0,Added,b2:b5:44:ea:37:2e,172.30.0.163; fe80::b0b5:44ff:feea:219,1
1759301013,router-attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,eth1,Added,7a:0a:a9:e6:62:83,10.10.10.109; fe80::780a:a9ff:fee6:89,1
1759301013,router-attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,eth2,Added,2a:c8:0a:40:4d:4a,10.0.1.111; fe80::28c8:aff:fe40:170,1
1759301013,router-attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,any,Added,N/A,,1
1759301013,router-attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,nfqueue,Added,N/A,,1
1759301013,router-attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,dbus-session,Added,N/A,,1
1759301013,router-attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,lo,Added,N/A,127.0.0.1; ::105,1
1759301013,router-attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,bluetooth-monitor,Added,N/A,,1
1759301013,router-attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,nflog,Added,N/A,,1
1759301013,router-attacker.bnsdq.ozxfs.rzona-owcwb.kvugl,dbus-system,Added,N/A,,1
