# Overall Packet Count: 62024
# Overall Total Bytes: 28280860
# Overall Average Packet Size (Bytes): 455.97
# Overall Capture Duration (Seconds): 3780.000
# Overall Average Rate (Mbps): 0.060

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.11,192.168.254.2,52892,26521150,981,0.21627849133537208,0.565856
10.10.10.1,10.10.10.2,8299,1704240,1016,0.013419212598425196,0.959256
172.30.0.1,172.30.0.11,289,22554,121,0.0014911735537190083,0.013992
172.30.0.1,172.30.0.12,20,1160,10,0.000928,0.000928
172.30.0.1,172.30.0.13,18,1044,9,0.000928,0.000928
172.30.0.1,172.30.0.14,18,1044,9,0.000928,0.000928
172.30.0.1,172.30.0.25,16,928,8,0.000928,0.000928
172.30.0.1,172.30.0.40,16,928,9,0.0008248888888888889,0.000928
172.30.0.1,172.30.0.39,16,928,9,0.0008248888888888889,0.000928
172.30.0.1,172.30.0.37,16,928,8,0.000928,0.000928
172.30.0.1,172.30.0.33,16,928,8,0.000928,0.000928
172.30.0.1,172.30.0.32,16,928,8,0.000928,0.000928
172.30.0.1,172.30.0.31,16,928,8,0.000928,0.000928
172.30.0.1,172.30.0.29,16,928,9,0.0008248888888888889,0.000928
172.30.0.1,172.30.0.28,16,928,8,0.000928,0.000928
172.30.0.1,172.30.0.26,16,928,8,0.000928,0.000928
172.30.0.1,172.30.0.36,16,928,9,0.0008248888888888889,0.000928
172.30.0.1,172.30.0.24,16,928,9,0.0008248888888888889,0.000928
172.30.0.1,172.30.0.19,16,928,8,0.000928,0.000928
172.30.0.1,172.30.0.16,16,928,8,0.000928,0.000928
172.30.0.1,172.30.0.18,16,928,9,0.0008248888888888889,0.000928
172.30.0.1,172.30.0.17,16,928,8,0.000928,0.000928
172.30.0.1,172.30.0.22,16,928,8,0.000928,0.000928
172.30.0.1,172.30.0.34,15,870,8,0.00087,0.000928
172.30.0.1,172.30.0.27,15,870,9,0.0007733333333333333,0.000928
172.30.0.1,172.30.0.23,15,870,8,0.00087,0.000928
