# Overall Packet Count: 1127
# Overall Total Bytes: 396047
# Overall Average Packet Size (Bytes): 351.42
# Overall Capture Duration (Seconds): 2948.000
# Overall Average Rate (Mbps): 0.001

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.14,192.168.254.2,861,218682,17,0.10290917647058824,0.166
151.101.130.132,172.30.0.14,28,154414,1,1.235312,1.235312
172.30.0.1,172.30.0.14,47,6824,8,0.006824,0.014736
10.1.1.2,10.1.2.2,58,6661,12,0.0044406666666666665,0.008096
172.30.0.14,23.150.40.242,12,1092,3,0.002912,0.002912
fe80::2441:49ff:febd:f6f3,ff02::2,8,568,4,0.001136,0.001136
fe80::dc82:23ff:feb2:880a,ff02::2,8,568,4,0.001136,0.001136
fe80::ccfa:cff:fe9f:edfb,ff02::2,8,568,4,0.001136,0.001136
fe80::8406:c9ff:fe8a:aed5,ff02::2,8,568,4,0.001136,0.001136
fe80::18db:2fff:fe8f:13e1,ff02::2,8,568,4,0.001136,0.001136
fe80::f035:80ff:fec0:d0fd,ff02::2,8,568,4,0.001136,0.001136
fe80::7045:a4ff:fe32:715a,ff02::2,6,426,3,0.001136,0.001136
fe80::a8e6:93ff:fe51:85a8,ff02::2,6,426,3,0.001136,0.001136
fe80::b451:faff:fec4:bb29,ff02::2,6,426,3,0.001136,0.001136
fe80::b886:8dff:fe5f:b449,ff02::2,6,426,3,0.001136,0.001136
fe80::c0d5:34ff:fec9:ef84,ff02::2,6,426,3,0.001136,0.001136
fe80::d892:1bff:fe48:2dd2,ff02::2,6,426,3,0.001136,0.001136
fe80::d8a6:92ff:fe1d:3e66,ff02::2,6,426,3,0.001136,0.001136
fe80::d8b6:47ff:fe97:2775,ff02::2,6,426,3,0.001136,0.001136
fe80::ec8c:9dff:fea2:8774,ff02::2,6,426,3,0.001136,0.001136
::1,::1,6,378,6,0.000504,0.000504
fe80::4849:d0ff:fe40:70b1,ff02::2,5,354,3,0.000944,0.001136
127.0.0.1,127.0.0.1,6,258,6,0.000344,0.000344
fe80::2c4b:3dff:feea:b48d,ff02::2,2,142,1,0.001136,0.001136
