# Overall Packet Count: 3548
# Overall Total Bytes: 2738793
# Overall Average Packet Size (Bytes): 771.93
# Overall Capture Duration (Seconds): 1279.000
# Overall Average Rate (Mbps): 0.017

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.4,2973,2640267,19,1.1116913684210525,15.487176
172.30.0.15,192.168.254.2,278,72548,8,0.072548,0.144048
172.30.0.1,172.30.0.15,112,11368,16,0.005684,0.028384
172.30.0.15,34.117.59.81,16,2814,2,0.011256,0.011832
172.30.0.15,172.67.74.152,18,2316,1,0.018528,0.018528
10.10.10.2,10.10.10.4,35,1540,35,0.000352,0.000352
172.30.0.1,172.30.0.11,15,870,11,0.0006327272727272728,0.000928
15.204.87.223,172.30.0.15,8,728,2,0.002912,0.002912
172.30.0.1,172.30.0.14,11,638,7,0.0007291428571428571,0.000928
fe80::b024:4aff:fee7:94d7,ff02::2,6,426,3,0.001136,0.001136
172.30.0.1,172.30.0.12,5,290,4,0.00058,0.000928
fe80::fcaa:27ff:fe8a:3f96,ff02::2,4,284,2,0.001136,0.001136
fe80::7c64:c5ff:fedc:19a6,ff02::2,4,284,2,0.001136,0.001136
fe80::fc2f:faff:fe03:ece2,ff02::2,4,284,2,0.001136,0.001136
fe80::ecab:6bff:fe29:4c11,ff02::2,4,284,2,0.001136,0.001136
fe80::e0e3:12ff:fed3:b280,ff02::2,4,284,2,0.001136,0.001136
fe80::c0ed:28ff:fe20:e800,ff02::2,4,284,2,0.001136,0.001136
fe80::88d3:92ff:fe76:39d3,ff02::2,4,284,2,0.001136,0.001136
fe80::482b:1ff:fe7a:6453,ff02::2,4,284,2,0.001136,0.001136
fe80::7844:7eff:fed5:8b65,ff02::2,4,284,2,0.001136,0.001136
fe80::74f9:d8ff:fef6:967d,ff02::2,4,284,2,0.001136,0.001136
fe80::50ff:a0ff:fe48:44a5,ff02::2,4,284,2,0.001136,0.001136
fe80::5056:d1ff:fe89:d7e5,ff02::2,4,284,2,0.001136,0.001136
fe80::3c6a:88ff:fe78:1b84,ff02::2,4,284,2,0.001136,0.001136
fe80::28e7:ff:fe16:2d33,ff02::2,4,284,2,0.001136,0.001136
fe80::1cc8:21ff:feb8:3f41,ff02::2,4,284,2,0.001136,0.001136
fe80::fcf1:53ff:fe2a:1b9d,ff02::2,4,284,2,0.001136,0.001136
172.30.0.1,172.30.0.13,4,232,3,0.0006186666666666667,0.000928
fe80::c461:63ff:fefc:ebb0,ff02::2,3,212,2,0.000848,0.001136
