# Overall Packet Count: 4213
# Overall Total Bytes: 817601
# Overall Average Packet Size (Bytes): 194.07
# Overall Capture Duration (Seconds): 636.000
# Overall Average Rate (Mbps): 0.010

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.2,3694,704327,16,0.3521635,0.874576
172.30.0.12,192.168.254.2,280,75286,7,0.08604114285714286,0.150096
142.250.101.108,172.30.0.12,65,19292,3,0.051445333333333336,0.084064
172.30.0.1,172.30.0.12,106,11078,11,0.008056727272727273,0.020128
172.30.0.12,34.117.59.81,17,2882,1,0.023056,0.023056
172.30.0.12,172.67.74.152,18,2314,1,0.018512,0.018512
141.11.228.173,172.30.0.12,4,364,1,0.002912,0.002912
fe80::68cc:aeff:fe86:7c5,ff02::2,2,142,1,0.001136,0.001136
fe80::e038:80ff:fee7:72d3,ff02::2,2,142,1,0.001136,0.001136
fe80::cc1e:1dff:fe35:8d0a,ff02::2,2,142,1,0.001136,0.001136
fe80::b050:51ff:fe80:afe1,ff02::2,2,142,1,0.001136,0.001136
fe80::a078:13ff:fec7:731f,ff02::2,2,142,1,0.001136,0.001136
fe80::844:c2ff:fe8b:8d58,ff02::2,2,142,1,0.001136,0.001136
fe80::68fc:b1ff:fea2:fc58,ff02::2,2,142,1,0.001136,0.001136
fe80::44ec:daff:fe50:ac8d,ff02::2,2,142,1,0.001136,0.001136
fe80::5066:18ff:fe32:84af,ff02::2,2,142,1,0.001136,0.001136
fe80::49b:caff:fe55:f8ed,ff02::2,2,142,1,0.001136,0.001136
fe80::3cfa:a5ff:fe49:b7a1,ff02::2,2,142,1,0.001136,0.001136
fe80::387f:55ff:fe95:9787,ff02::2,2,142,1,0.001136,0.001136
fe80::1c93:61ff:fe80:ad13,ff02::2,2,142,1,0.001136,0.001136
fe80::1493:3dff:fec0:43f3,ff02::2,2,142,1,0.001136,0.001136
fe80::f481:5dff:fe77:561d,ff02::2,1,70,1,0.00056,0.00056
