timestamp,device_id,location,size,hash,owner,group
1759262674,pgwebhost2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,oIEYND7BOhelY7vlZLXcVQ==,root,root
1759263026,pgwebhost2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth0.network,151,QvN54Zf4z/onIW/NsK/9hQ==,root,root
1759263026,pgwebhost2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,iC7CHScv54mFoLKs+fQxEA==,root,root
1759263652,pgwebhost2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth0.network,235,ToPUM/fJqFLun7DDeAuvdA==,root,root
1759263652,pgwebhost2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,l4s/SLjYVIRw6bXvx51WQg==,root,root
1759263652,pgwebhost2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,jrYHMK9EWevNT25xPpqQfQ==,root,root
1759264274,pgwebhost2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,13BVxReB87nGkDIgxxtJ/w==,root,root
1759264274,pgwebhost2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,iC7CHScv54mFoLKs+fQxEA==,root,root
1759264900,pgwebhost2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,BEzzoyepwgxzfFtOuUsn1A==,root,root
1759265523,pgwebhost2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth0.network,235,DCbHQm9YF9ayuuAFIE0YKQ==,root,root
1759266151,pgwebhost2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,oIEYND7BOhelY7vlZLXcVQ==,root,root
1759266151,pgwebhost2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,6+WWuZrvSLxKjIoe0gMRmg==,root,root
1759266778,pgwebhost2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth0.network,235,1mtNWUPt/K/rjxiD/mif/A==,root,root
1759266778,pgwebhost2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,iC7CHScv54mFoLKs+fQxEA==,root,root
