# Overall Packet Count: 2112
# Overall Total Bytes: 153951
# Overall Average Packet Size (Bytes): 72.89
# Overall Capture Duration (Seconds): 2145.000
# Overall Average Rate (Mbps): 0.001

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
172.30.0.15,192.168.254.2,209,58946,4,0.117892,0.15136
10.10.10.2,10.10.10.4,120,8322,2,0.033288,0.065872
172.30.0.1,172.30.0.15,81,7943,16,0.0039715,0.012488
10.10.10.1,10.10.10.4,52,2288,52,0.000352,0.000352
172.30.0.15,24.144.88.190,11,1002,3,0.002672,0.002912
fe80::289f:71ff:fea1:6aae,ff02::2,8,568,4,0.001136,0.001136
172.30.0.1,172.30.0.12,10,552,9,0.0004906666666666667,0.000928
172.30.0.1,172.30.0.14,8,464,7,0.0005302857142857143,0.000928
fe80::94ba:64ff:fe0e:33a7,ff02::2,6,426,3,0.001136,0.001136
fe80::84df:a7ff:fecf:839,ff02::2,6,426,3,0.001136,0.001136
fe80::74c5:18ff:fecb:aace,ff02::2,6,426,3,0.001136,0.001136
fe80::6c6e:d3ff:fe6d:84e8,ff02::2,6,426,3,0.001136,0.001136
fe80::94bf:c2ff:fe37:8277,ff02::2,6,426,3,0.001136,0.001136
fe80::68:dbff:fe54:afe4,ff02::2,6,426,3,0.001136,0.001136
fe80::402f:2cff:feb0:6765,ff02::2,6,426,3,0.001136,0.001136
fe80::a02e:e6ff:fe60:33bf,ff02::2,6,426,3,0.001136,0.001136
fe80::20b0:5eff:fea8:141d,ff02::2,6,426,3,0.001136,0.001136
fe80::201a:99ff:fe3a:b15e,ff02::2,6,426,3,0.001136,0.001136
fe80::1cab:22ff:feaf:5ca8,ff02::2,6,426,3,0.001136,0.001136
fe80::c073:dff:fe19:e301,ff02::2,6,426,3,0.001136,0.001136
fe80::e8cb:31ff:fedd:11c8,ff02::2,6,426,3,0.001136,0.001136
fe80::f4:f0ff:fe72:a01d,ff02::2,6,426,3,0.001136,0.001136
fe80::6c35:b8ff:febd:2f7,ff02::2,6,426,3,0.001136,0.001136
fe80::fc2f:faff:fe03:ece2,ff02::2,6,426,3,0.001136,0.001136
fe80::800d:64ff:feb4:15c8,ff02::2,5,354,3,0.000944,0.001136
172.30.0.1,172.30.0.11,6,348,4,0.000696,0.000928
172.30.0.1,172.30.0.13,6,348,4,0.000696,0.000928
10.10.10.2,10.10.10.47,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.46,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.45,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.44,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.43,6,264,6,0.000352,0.000352
10.10.10.120,10.10.10.2,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.49,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.42,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.41,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.40,6,264,6,0.000352,0.000352
10.10.10.12,10.10.10.2,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.39,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.38,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.48,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.5,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.36,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.50,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.51,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.52,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.53,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.54,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.55,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.56,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.57,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.58,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.59,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.6,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.60,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.61,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.37,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.34,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.35,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.63,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.237,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.238,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.239,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.24,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.240,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.242,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.243,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.244,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.245,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.246,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.247,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.248,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.249,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.25,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.250,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.251,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.252,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.253,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.254,6,264,6,0.000352,0.000352
10.10.10.2,10.10.10.26,6,264,6,0.000352,0.000352
