timestamp,device_id,location,size,hash,owner,group,malicious
1759272726,attacker-compromised.bnsdq.ozxfs.vcwss-kvhkg.kvugl,/etc/systemd/network/eth0.network,235,ToPUM/fJqFLun7DDeAuvdA==,root,root,1
1759272726,attacker-compromised.bnsdq.ozxfs.vcwss-kvhkg.kvugl,/etc/systemd/network/eth1.network,49,xq1RI7GOEaZ6hFv5WdC6fw==,root,root,1
1759272790,attacker-compromised.bnsdq.ozxfs.vcwss-kvhkg.kvugl,/etc/systemd/network/eth0.network,151,QvN54Zf4z/onIW/NsK/9hQ==,root,root,0
1759273417,attacker-compromised.bnsdq.ozxfs.vcwss-kvhkg.kvugl,/etc/systemd/network/eth0.network,235,XR+SwQzBzsuOtlQ4EyPOrg==,root,root,0
1759273417,attacker-compromised.bnsdq.ozxfs.vcwss-kvhkg.kvugl,/etc/systemd/network/eth1.network,185,vC4gm8txUPEoMYSwWteauA==,root,root,0
1759274043,attacker-compromised.bnsdq.ozxfs.vcwss-kvhkg.kvugl,/etc/systemd/network/eth0.network,235,ToPUM/fJqFLun7DDeAuvdA==,root,root,0
1759274043,attacker-compromised.bnsdq.ozxfs.vcwss-kvhkg.kvugl,/etc/systemd/network/eth1.network,185,OM/0lE3KSihWqrkmB7sFlg==,root,root,0
1759274680,attacker-compromised.bnsdq.ozxfs.vcwss-kvhkg.kvugl,/etc/ettercap/etter.dns,4635,GnTAOAE1Qucl5qcassCglQ==,root,root,0
1759274680,attacker-compromised.bnsdq.ozxfs.vcwss-kvhkg.kvugl,/etc/systemd/network/eth1.network,185,Fv97bs/WljYxD/Z9QicIKg==,root,root,0
1759275307,attacker-compromised.bnsdq.ozxfs.vcwss-kvhkg.kvugl,/etc/systemd/network/eth1.network,185,vC4gm8txUPEoMYSwWteauA==,root,root,0
