timestamp,device_id,location,size,hash,owner,group,malicious
1759301878,router-compromised.bnsdq.ozxfs.rzona-vmdrv.kvugl,/etc/systemd/network/eth0.network,235,ToPUM/fJqFLun7DDeAuvdA==,root,root,1
1759301878,router-compromised.bnsdq.ozxfs.rzona-vmdrv.kvugl,/etc/systemd/network/eth1.network,191,oCYkvodmubtA7GcHsCmQwA==,root,root,1
1759301878,router-compromised.bnsdq.ozxfs.rzona-vmdrv.kvugl,/etc/systemd/network/eth2.network,117,JQVk0+p8pdjr9asipyrJww==,root,root,1
1759301981,router-compromised.bnsdq.ozxfs.rzona-vmdrv.kvugl,/etc/systemd/network/eth0.network,235,1mtNWUPt/K/rjxiD/mif/A==,root,root,0
1759301981,router-compromised.bnsdq.ozxfs.rzona-vmdrv.kvugl,/etc/systemd/network/eth1.network,115,y59HWSXosGMq/2v0JkH5cQ==,root,root,0
1759301981,router-compromised.bnsdq.ozxfs.rzona-vmdrv.kvugl,/etc/systemd/network/eth2.network,182,WI/OmUpHEwiONzneXXZ++Q==,root,root,0
1759302602,router-compromised.bnsdq.ozxfs.rzona-vmdrv.kvugl,/etc/systemd/network/eth0.network,151,QvN54Zf4z/onIW/NsK/9hQ==,root,root,0
1759302602,router-compromised.bnsdq.ozxfs.rzona-vmdrv.kvugl,/etc/systemd/network/eth1.network,115,ZXyunp+xLFMEZPka2pLqNw==,root,root,0
1759302602,router-compromised.bnsdq.ozxfs.rzona-vmdrv.kvugl,/etc/systemd/network/eth2.network,182,vphFT1dw7e6syRr1fdXJPQ==,root,root,0
1759303220,router-compromised.bnsdq.ozxfs.rzona-vmdrv.kvugl,/etc/systemd/network/eth1.network,115,cKz66jErcW06sc4Uo9/pCg==,root,root,0
1759303244,router-compromised.bnsdq.ozxfs.rzona-vmdrv.kvugl,/etc/systemd/network/eth0.network,151,QvN54Zf4z/onIW/NsK/9hQ==,root,root,1
1759303244,router-compromised.bnsdq.ozxfs.rzona-vmdrv.kvugl,/etc/systemd/network/eth1.network,191,DOXoF4remMCX1u+e98oo+A==,root,root,1
1759303244,router-compromised.bnsdq.ozxfs.rzona-vmdrv.kvugl,/etc/systemd/network/eth2.network,117,urQ6t2Us9yhs/ArIjtKLNA==,root,root,1
