timestamp,pid,ppid,real_uid,effective_uid,saved_uid,filesystem_uid,real_gid,effective_gid,saved_gid,filesystem_gid,vm_peak,vm_size,vm_hwm,vm_stk,vm_data,threads,name,state,device_id,cpu
1759246337,8727,1,0,0,0,0,0,0,0,0,1264619520,1264619520,17350656,135168,45826048,4,discern-proc-so,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,2.690658965604595
1759246337,1,0,0,0,0,0,0,0,0,0,234946560,169361408,10838016,1060864,19697664,1,systemd,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,1.550602767801064
1759246337,36217,1,101,101,101,101,102,102,102,102,16568320,16560128,7217152,135168,622592,1,systemd-network,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,1.0646508357651192
1759246337,36161,1,1001,1001,1001,1001,1001,1001,1001,1001,15544320,15544320,8114176,135168,761856,1,systemd,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.8302324662694857
1759246337,3318,1,0,0,0,0,0,0,0,0,1954066432,1923018752,65495040,135168,192225280,13,discern-network,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.6010775292368403
1759246342,8727,1,0,0,0,0,0,0,0,0,1264619520,1264619520,17350656,135168,45826048,4,discern-proc-so,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,2.6907528867986708
1759246342,1,0,0,0,0,0,0,0,0,0,234946560,169377792,10838016,1060864,19714048,1,systemd,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,1.5490811069625916
1759246342,3318,1,0,0,0,0,0,0,0,0,1954066432,1923018752,65495040,135168,192225280,13,discern-network,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.60102218544606
1759246342,36271,1,101,101,101,101,102,102,102,102,16568320,16560128,7385088,135168,622592,1,systemd-network,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.5034232997076464
1759246342,36161,1,1001,1001,1001,1001,1001,1001,1001,1001,15544320,15544320,8114176,135168,761856,1,systemd,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.4010852186022664
1759246348,8727,1,0,0,0,0,0,0,0,0,1264619520,1264619520,17350656,135168,45826048,4,discern-proc-so,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,2.6908497480178437
1759246348,1,0,0,0,0,0,0,0,0,0,234946560,169377792,10838016,1060864,19714048,1,systemd,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,1.5501042451591271
1759246348,3318,1,0,0,0,0,0,0,0,0,1954066432,1923018752,65495040,135168,192225280,13,discern-network,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.6009677248444293
1759246348,36337,1,101,101,101,101,102,102,102,102,16568320,16560128,7356416,135168,622592,1,systemd-network,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.4847571522528757
1759246348,140,2,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,1,jbd2/vda2-8,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.35259036552678347
1759246353,8727,1,0,0,0,0,0,0,0,0,1264619520,1264619520,17350656,135168,45826048,4,discern-proc-so,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,2.689534547623078
1759246353,1,0,0,0,0,0,0,0,0,0,234946560,169377792,10838016,1060864,19714048,1,systemd,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,1.5496129790475668
1759246353,3318,1,0,0,0,0,0,0,0,0,1954066432,1923018752,65495040,135168,192225280,13,discern-network,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.6009171551649615
1759246353,36391,1,101,101,101,101,102,102,102,102,16568320,16560128,7221248,135168,622592,1,systemd-network,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.37964075655923074
1759246353,140,2,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,1,jbd2/vda2-8,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.35167291096728626
1759246358,8727,1,0,0,0,0,0,0,0,0,1264619520,1264619520,17350656,135168,45826048,4,discern-proc-so,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,2.6889240812035533
1759246358,1,0,0,0,0,0,0,0,0,0,234946560,169377792,10838016,1060864,19714048,1,systemd,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,1.548612487126074
1759246358,3318,1,0,0,0,0,0,0,0,0,1954066432,1923018752,65495040,135168,192225280,13,discern-network,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.6003057753772444
1759246358,36456,1,101,101,101,101,102,102,102,102,16568320,16560128,7393280,135168,622592,1,systemd-network,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.3690057161642275
1759246358,140,2,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,1,jbd2/vda2-8,S (sleeping),compromised.bnsdq.ozxfs.bomyo.kvugl,0.350758527815593
