timestamp,device_id,interface_name,action,hardware_addr,ips
1759256238,attacker.bnsdq.ozxfs.bomyo.kvugl,eth1,Added,d6:80:ca:68:e1:ce,10.10.10.109; fe80::d480:caff:fe68:18
1759256238,attacker.bnsdq.ozxfs.bomyo.kvugl,eth2,Added,4a:3c:a5:b7:02:1d,10.0.1.111; fe80::483c:a5ff:feb7:100
1759256238,attacker.bnsdq.ozxfs.bomyo.kvugl,any,Added,N/A,
1759256239,attacker.bnsdq.ozxfs.bomyo.kvugl,bluetooth-monitor,Added,N/A,
1759256239,attacker.bnsdq.ozxfs.bomyo.kvugl,nfqueue,Added,N/A,
1759256239,attacker.bnsdq.ozxfs.bomyo.kvugl,dbus-system,Added,N/A,
1759256239,attacker.bnsdq.ozxfs.bomyo.kvugl,dbus-session,Added,N/A,
1759256239,attacker.bnsdq.ozxfs.bomyo.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759256239,attacker.bnsdq.ozxfs.bomyo.kvugl,eth0,Added,46:4c:a2:a5:d6:da,172.30.0.163; fe80::444c:a2ff:fea5:157
1759256239,attacker.bnsdq.ozxfs.bomyo.kvugl,nflog,Added,N/A,
