# Overall Packet Count: 3929
# Overall Total Bytes: 781915
# Overall Average Packet Size (Bytes): 199.01
# Overall Capture Duration (Seconds): 881.000
# Overall Average Rate (Mbps): 0.007

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.4,3445,684769,14,0.39129657142857144,1.417224
172.30.0.15,192.168.254.2,278,76712,9,0.06818844444444444,0.14952
172.30.0.1,172.30.0.15,84,8892,9,0.007904,0.023048
172.30.0.15,34.117.59.81,16,2814,1,0.022512,0.022512
172.30.0.15,172.67.74.152,17,2250,1,0.018,0.018
100.34.187.168,172.30.0.15,8,728,2,0.002912,0.002912
fe80::1ced:92ff:fee7:c3,ff02::2,6,426,3,0.001136,0.001136
fe80::241c:77ff:fe11:3e7b,ff02::2,6,426,3,0.001136,0.001136
fe80::f4e8:d1ff:fe15:f57c,ff02::2,6,426,3,0.001136,0.001136
fe80::9017:abff:fe69:e083,ff02::2,6,426,3,0.001136,0.001136
fe80::a499:4fff:fe9f:4a57,ff02::2,6,426,3,0.001136,0.001136
fe80::c81:c6ff:fe7b:2e45,ff02::2,4,284,2,0.001136,0.001136
fe80::f87f:8fff:febc:708f,ff02::2,4,284,2,0.001136,0.001136
fe80::d03d:23ff:fec9:d7b9,ff02::2,4,284,2,0.001136,0.001136
fe80::cfb:f7ff:fe44:fc56,ff02::2,4,284,2,0.001136,0.001136
fe80::cc1e:1dff:fe35:8d0a,ff02::2,4,284,2,0.001136,0.001136
fe80::9896:daff:fe45:9eab,ff02::2,4,284,2,0.001136,0.001136
fe80::bcd4:85ff:fe94:1cdd,ff02::2,4,284,2,0.001136,0.001136
fe80::b0b1:c0ff:fe0b:eaae,ff02::2,4,284,2,0.001136,0.001136
fe80::a0a8:42ff:fe83:6804,ff02::2,4,284,2,0.001136,0.001136
fe80::94bf:c2ff:fe37:8277,ff02::2,4,284,2,0.001136,0.001136
fe80::4cf9:c5ff:fe1a:2fe9,ff02::2,4,284,2,0.001136,0.001136
fe80::4037:b9ff:fe6e:4a8,ff02::2,4,284,2,0.001136,0.001136
fe80::fc0b:f2ff:fe9d:27a,ff02::2,3,212,2,0.000848,0.001136
