timestamp,pid,ppid,real_uid,effective_uid,saved_uid,filesystem_uid,real_gid,effective_gid,saved_gid,filesystem_gid,vm_peak,vm_size,vm_hwm,rss_shmem,vm_stk,vm_data,threads,name,state,device_id,cpu
1759262637,341,1,103,103,103,103,109,109,109,109,212467712,212467712,206405632,N/A,135168,204738560,1,dbus-daemon,S (sleeping),nginx1.bnsdq.ozxfs.laefh.kvugl,0.30163792916562426
1759262637,77643,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1332092928,1332092928,136593408,N/A,135168,167858176,4,discern-file-so,R (running),nginx1.bnsdq.ozxfs.laefh.kvugl,40.82453462998358
1759262637,3296,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1922756608,1922756608,54099968,N/A,135168,183574528,13,discern-network,S (sleeping),nginx1.bnsdq.ozxfs.laefh.kvugl,2.0536753872149105
1759262637,178,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,156499968,114585600,44687360,4096,135168,30150656,1,systemd-journal,S (sleeping),nginx1.bnsdq.ozxfs.laefh.kvugl,0.1919145797985391
1759262637,3921,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1647706112,1580859392,28848128,N/A,135168,82464768,5,discern-interfa,S (sleeping),nginx1.bnsdq.ozxfs.laefh.kvugl,0.0014202059847328674
1759262643,341,1,103,103,103,103,109,109,109,109,212746240,212746240,206405632,N/A,135168,205017088,1,dbus-daemon,S (sleeping),nginx1.bnsdq.ozxfs.laefh.kvugl,0.3015256856416435
1759262643,77643,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1400123392,1400123392,146739200,N/A,135168,198139904,4,discern-file-so,R (running),nginx1.bnsdq.ozxfs.laefh.kvugl,70.09081783851262
1759262643,3296,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1922756608,1922756608,54099968,N/A,135168,183574528,13,discern-network,S (sleeping),nginx1.bnsdq.ozxfs.laefh.kvugl,2.0525078827865224
1759262643,3921,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1647706112,1580859392,28848128,N/A,135168,82464768,5,discern-interfa,S (sleeping),nginx1.bnsdq.ozxfs.laefh.kvugl,0.001418692649275557
1759262643,178,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,156499968,114585600,44687360,4096,135168,30150656,1,systemd-journal,S (sleeping),nginx1.bnsdq.ozxfs.laefh.kvugl,0.19191282921331979
1759262648,341,1,103,103,103,103,109,109,109,109,212881408,212881408,206594048,N/A,135168,205152256,1,dbus-daemon,S (sleeping),nginx1.bnsdq.ozxfs.laefh.kvugl,0.30160300521120154
