timestamp,device_id,interface_name,action,hardware_addr,ips
1759262874,nginx1.bnsdq.ozxfs.laefh.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759262874,nginx1.bnsdq.ozxfs.laefh.kvugl,eth1,Added,86:f9:23:04:9e:cd,107.125.128.224; fe80::84f9:23ff:fe04:74
1759262874,nginx1.bnsdq.ozxfs.laefh.kvugl,eth2,Added,da:52:de:7c:f5:87,10.0.4.167; fe80::d852:deff:fe7c:232
1759262874,nginx1.bnsdq.ozxfs.laefh.kvugl,dbus-system,Added,N/A,
1759262874,nginx1.bnsdq.ozxfs.laefh.kvugl,dbus-session,Added,N/A,
1759262874,nginx1.bnsdq.ozxfs.laefh.kvugl,eth0,Added,0e:14:68:af:27:bb,172.30.0.25; fe80::c14:68ff:feaf:254
1759262874,nginx1.bnsdq.ozxfs.laefh.kvugl,any,Added,N/A,
1759262874,nginx1.bnsdq.ozxfs.laefh.kvugl,bluetooth-monitor,Added,N/A,
1759262874,nginx1.bnsdq.ozxfs.laefh.kvugl,nflog,Added,N/A,
1759262874,nginx1.bnsdq.ozxfs.laefh.kvugl,nfqueue,Added,N/A,
