timestamp,device_id,load_core_0,load_core_1,load_core_2,load_core_3
1759318676,learner.bnsdq.ozxfs.fkiya.kvugl,7.142857142856314,9.090909090904393,7.142857142862115,5.940594059404882
1759318682,learner.bnsdq.ozxfs.fkiya.kvugl,2.9411764705911856,1.0000000000047748,0.9999999999990905,1.0101010100998502
1759318688,learner.bnsdq.ozxfs.fkiya.kvugl,1.0101010100998502,1.9801980198053792,0.9999999999990905,1.00000000000432
1759318694,learner.bnsdq.ozxfs.fkiya.kvugl,20.588235294116007,61.38613861384857,33.9999999999975,29.292929292924363
1759318700,learner.bnsdq.ozxfs.fkiya.kvugl,54.545454545468644,43.87755102040805,46.87500000001925,38.23529411763493
1759318706,learner.bnsdq.ozxfs.fkiya.kvugl,37.62376237622904,37.623762376245985,35.643564356429295,39.603960396046624
1759318712,learner.bnsdq.ozxfs.fkiya.kvugl,32.32323232322392,64.64646464645357,28.000000000002956,24.752475247530548
1759318718,learner.bnsdq.ozxfs.fkiya.kvugl,4.9504950495016065,20.000000000004547,6.93069306930225,5.999999999994543
1759318724,learner.bnsdq.ozxfs.fkiya.kvugl,1.0101010101003143,3.0303030303009426,1.010101010106056,1.0101010101003143
1759318730,learner.bnsdq.ozxfs.fkiya.kvugl,1.980198019799751,1.9801980198006428,0.9999999999990905,0
1759318736,learner.bnsdq.ozxfs.fkiya.kvugl,6.060606060607627,3.0303030303009426,1.999999999998181,2.9999999999972715
1759318742,learner.bnsdq.ozxfs.fkiya.kvugl,11.000000000000682,16.000000000008185,7.142857142856314,15.8415841584164
1759318748,learner.bnsdq.ozxfs.fkiya.kvugl,4.000000000002046,8.163265306126474,4.040404040405143,2.0408163265287182
1759318754,learner.bnsdq.ozxfs.fkiya.kvugl,4.950495049505006,4.000000000002046,3.000000000002956,1.0204081632643591
1759318760,learner.bnsdq.ozxfs.fkiya.kvugl,0,1.980198019799751,0.9999999999990905,4.040404040401257
1759318766,learner.bnsdq.ozxfs.fkiya.kvugl,4.000000000002046,8.080808080810286,6.060606060607627,4.950495049505006
1759318772,learner.bnsdq.ozxfs.fkiya.kvugl,3.9603960396051305,1.0101010101003143,2.02020202020637,3.000000000002956
1759318778,learner.bnsdq.ozxfs.fkiya.kvugl,1.0101010100998502,1.0000000000047748,0.9999999999990905,0.9999999999990905
1759318784,learner.bnsdq.ozxfs.fkiya.kvugl,9.99999999999659,13.725490196077338,8.080808080804543,5.000000000003411
1759318790,learner.bnsdq.ozxfs.fkiya.kvugl,12.745098039215469,9.183673469396632,8.000000000004093,14.285714285719258
1759318796,learner.bnsdq.ozxfs.fkiya.kvugl,0,0,1.0000000000047748,1.999999999998181
1759318802,learner.bnsdq.ozxfs.fkiya.kvugl,0,0,0,0
1759318808,learner.bnsdq.ozxfs.fkiya.kvugl,5.825242718456729,5.154639175259968,10.101010101009985,4.000000000002046
1759318814,learner.bnsdq.ozxfs.fkiya.kvugl,0,1.999999999998181,0.9999999999990905,0.9900990098998755
1759318820,learner.bnsdq.ozxfs.fkiya.kvugl,0,0,0,1.0000000000047748
