# Overall Packet Count: 7701
# Overall Total Bytes: 1343501
# Overall Average Packet Size (Bytes): 174.46
# Overall Capture Duration (Seconds): 955.000
# Overall Average Rate (Mbps): 0.011

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.3,3542,583314,13,0.35896246153846156,0.614416
10.10.10.1,10.10.10.4,3159,512771,12,0.34184733333333334,0.627496
172.30.0.11,192.168.254.2,895,237270,25,0.0759264,0.158272
172.30.0.1,172.30.0.11,89,9010,7,0.010297142857142857,0.02608
fe80::44e2:b9ff:fe02:8561,ff02::2,2,142,1,0.001136,0.001136
fe80::94bf:c2ff:fe37:8277,ff02::2,2,142,1,0.001136,0.001136
fe80::9896:daff:fe45:9eab,ff02::2,2,142,1,0.001136,0.001136
fe80::a0a8:42ff:fe83:6804,ff02::2,2,142,1,0.001136,0.001136
fe80::ac96:9bff:fe26:148b,ff02::2,2,142,1,0.001136,0.001136
fe80::bcd4:85ff:fe94:1cdd,ff02::2,2,142,1,0.001136,0.001136
fe80::cfb:f7ff:fe44:fc56,ff02::2,2,142,1,0.001136,0.001136
fe80::f87f:8fff:febc:708f,ff02::2,2,142,1,0.001136,0.001136
