timestamp,device_id,interface_name,action,hardware_addr,ips
1759176868,compromised.bnsdq.ozxfs.owcwb.kvugl,nfqueue,Added,N/A,
1759176868,compromised.bnsdq.ozxfs.owcwb.kvugl,dbus-session,Added,N/A,
1759176868,compromised.bnsdq.ozxfs.owcwb.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759176868,compromised.bnsdq.ozxfs.owcwb.kvugl,eth0,Added,e6:8e:99:5f:98:e3,172.30.0.220; fe80::e48e:99ff:fe5f:147
1759176868,compromised.bnsdq.ozxfs.owcwb.kvugl,any,Added,N/A,
1759176868,compromised.bnsdq.ozxfs.owcwb.kvugl,nflog,Added,N/A,
1759176868,compromised.bnsdq.ozxfs.owcwb.kvugl,eth1,Added,f2:56:ab:65:1c:de,10.10.10.68; fe80::f056:abff:fe65:143
1759176868,compromised.bnsdq.ozxfs.owcwb.kvugl,eth2,Added,de:ac:f9:59:66:c2,10.0.2.116; fe80::dcac:f9ff:fe59:60
1759176868,compromised.bnsdq.ozxfs.owcwb.kvugl,bluetooth-monitor,Added,N/A,
1759176868,compromised.bnsdq.ozxfs.owcwb.kvugl,dbus-system,Added,N/A,
