timestamp,device_id,interface_name,action,hardware_addr,ips
1759262918,outlook1.bnsdq.ozxfs.laefh.kvugl,eth0,Added,6a:bd:08:36:df:d8,172.30.0.241; fe80::68bd:8ff:fe36:200
1759262918,outlook1.bnsdq.ozxfs.laefh.kvugl,eth2,Added,0a:17:d0:a5:23:12,10.0.5.46; fe80::817:d0ff:fea5:125
1759262918,outlook1.bnsdq.ozxfs.laefh.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759262918,outlook1.bnsdq.ozxfs.laefh.kvugl,any,Added,N/A,
1759262918,outlook1.bnsdq.ozxfs.laefh.kvugl,bluetooth-monitor,Added,N/A,
1759262918,outlook1.bnsdq.ozxfs.laefh.kvugl,nflog,Added,N/A,
1759262918,outlook1.bnsdq.ozxfs.laefh.kvugl,nfqueue,Added,N/A,
1759262918,outlook1.bnsdq.ozxfs.laefh.kvugl,dbus-system,Added,N/A,
1759262918,outlook1.bnsdq.ozxfs.laefh.kvugl,dbus-session,Added,N/A,
1759262918,outlook1.bnsdq.ozxfs.laefh.kvugl,eth1,Added,82:47:a9:e3:57:ca,107.125.128.120; fe80::8047:a9ff:fee3:117
