timestamp,pid,ppid,real_uid,effective_uid,saved_uid,filesystem_uid,real_gid,effective_gid,saved_gid,filesystem_gid,vm_peak,vm_size,vm_hwm,rss_shmem,vm_stk,vm_data,threads,name,state,device_id,cpu
1759262637,340,1,103,103,103,103,109,109,109,109,211382272,211382272,205258752,N/A,135168,203653120,1,dbus-daemon,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,0.30245836807682497
1759262637,3321,1,0,0,0,0,0,0,0,0,1922756608,1922756608,42721280,N/A,135168,175185920,13,discern-network,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,2.0889967302934824
1759262637,179,1,0,0,0,0,0,0,0,0,152248320,110333952,45260800,4096,135168,30126080,1,systemd-journal,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,0.18895190932175862
1759262637,75249,1,0,0,0,0,0,0,0,0,1264619520,1264619520,17219584,N/A,135168,45826048,4,discern-proc-so,R (running),outlook1.bnsdq.ozxfs.laefh.kvugl,2.6017982959261565
1759262637,3962,1,0,0,0,0,0,0,0,0,1580859392,1580859392,28848128,N/A,135168,82464768,5,discern-interfa,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,0.0016234433554367632
1759262642,340,1,103,103,103,103,109,109,109,109,211652608,211652608,205713408,N/A,135168,203923456,1,dbus-daemon,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,0.30234985772249573
1759262642,3321,1,0,0,0,0,0,0,0,0,1922756608,1922756608,42721280,N/A,135168,175185920,13,discern-network,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,2.08883542732574
1759262642,179,1,0,0,0,0,0,0,0,0,152248320,110333952,45260800,4096,135168,30126080,1,systemd-journal,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,0.1889563424297002
1759262642,3962,1,0,0,0,0,0,0,0,0,1580859392,1580859392,28848128,N/A,135168,82464768,5,discern-interfa,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,0.0016217417945029729
1759262642,75249,1,0,0,0,0,0,0,0,0,1264619520,1264619520,17223680,N/A,135168,45826048,4,discern-proc-so,R (running),outlook1.bnsdq.ozxfs.laefh.kvugl,2.5993757192456064
1759262648,340,1,103,103,103,103,109,109,109,109,211922944,211922944,205983744,N/A,135168,204193792,1,dbus-daemon,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,0.3026235666129709
1759262648,3321,1,0,0,0,0,0,0,0,0,1922756608,1922756608,42721280,N/A,135168,175185920,13,discern-network,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,2.0890585013243927
1759262648,179,1,0,0,0,0,0,0,0,0,152248320,118722560,45260800,4096,135168,30126080,1,systemd-journal,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,0.189151402882407
1759262648,3962,1,0,0,0,0,0,0,0,0,1580859392,1580859392,28848128,N/A,135168,82464768,5,discern-interfa,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,0.0016200293011618446
1759262648,75249,1,0,0,0,0,0,0,0,0,1264619520,1264619520,17223680,N/A,135168,45826048,4,discern-proc-so,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,2.596487953932368
1759262662,340,1,103,103,103,103,109,109,109,109,212471808,212471808,206299136,N/A,135168,204742656,1,dbus-daemon,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,0.3023482674946694
1759262662,77828,1,0,0,0,0,0,0,0,0,1534545920,1534545920,235585536,N/A,135168,299008000,4,discern-file-so,D (disk sleep),outlook1.bnsdq.ozxfs.laefh.kvugl,65.12994330526998
1759262662,3321,1,0,0,0,0,0,0,0,0,1922756608,1922756608,42721280,N/A,135168,175185920,13,discern-network,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,2.0879305294673998
1759262662,179,1,0,0,0,0,0,0,0,0,152248320,118722560,45260800,4096,135168,30126080,1,systemd-journal,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,0.1895783447166887
1759262662,3962,1,0,0,0,0,0,0,0,0,1580859392,1580859392,28848128,N/A,135168,82464768,5,discern-interfa,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,0.00161523458611579
1759262668,340,1,103,103,103,103,109,109,109,109,212754432,212754432,206569472,N/A,135168,205025280,1,dbus-daemon,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,0.30242715022138666
1759262668,77828,1,0,0,0,0,0,0,0,0,1534545920,1534545920,235585536,N/A,135168,299008000,4,discern-file-so,R (running),outlook1.bnsdq.ozxfs.laefh.kvugl,66.73977224907433
1759262668,3321,1,0,0,0,0,0,0,0,0,1922756608,1922756608,42721280,N/A,135168,175185920,13,discern-network,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,2.0871356134517622
1759262668,3962,1,0,0,0,0,0,0,0,0,1580859392,1580859392,28848128,N/A,135168,82464768,5,discern-interfa,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,0.0016135235710095393
1759262668,179,1,0,0,0,0,0,0,0,0,152248320,118722560,45260800,4096,135168,30126080,1,systemd-journal,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,0.18938765219935746
1759262673,340,1,103,103,103,103,109,109,109,109,212889600,212889600,206569472,N/A,135168,205160448,1,dbus-daemon,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,0.30212714848480016
1759262673,3321,1,0,0,0,0,0,0,0,0,1922756608,1922756608,42721280,N/A,135168,175185920,13,discern-network,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,2.0867713494573032
1759262673,3962,1,0,0,0,0,0,0,0,0,1580859392,1580859392,28848128,N/A,135168,82464768,5,discern-interfa,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,0.0016118384167947296
1759262673,179,1,0,0,0,0,0,0,0,0,152248320,118722560,45260800,4096,135168,30126080,1,systemd-journal,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,0.18958246202972381
1759262673,77976,1,0,0,0,0,0,0,0,0,1264619520,1264619520,15933440,N/A,135168,45826048,4,discern-proc-so,R (running),outlook1.bnsdq.ozxfs.laefh.kvugl,3.0137958194619685
1759262678,340,1,103,103,103,103,109,109,109,109,213024768,213024768,206839808,N/A,135168,205295616,1,dbus-daemon,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,0.3022121079519815
1759262678,3321,1,0,0,0,0,0,0,0,0,1922756608,1922756608,42721280,N/A,135168,175185920,13,discern-network,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,2.0868225476302245
1759262678,3962,1,0,0,0,0,0,0,0,0,1580859392,1580859392,28848128,N/A,135168,82464768,5,discern-interfa,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,0.00161016812350199
1759262678,179,1,0,0,0,0,0,0,0,0,152248320,118722560,45260800,4096,135168,30126080,1,systemd-journal,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,0.189395913694207
1759262678,77976,1,0,0,0,0,0,0,0,0,1264619520,1264619520,15998976,N/A,135168,45826048,4,discern-proc-so,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,2.86934671339547
1759262683,340,1,103,103,103,103,109,109,109,109,213159936,213159936,207110144,N/A,135168,205430784,1,dbus-daemon,S (sleeping),outlook1.bnsdq.ozxfs.laefh.kvugl,0.302104120886979
