timestamp,device,length,link_protocol,network_protocol,transport_protocol,application_protocol,ip_version,src_ip,dst_ip,src_port,dst_port,arp_operation,arp_protocol,arp_src_proto,arp_dst_proto,eth_src_mac,eth_dst_mac,malicious
1759302834,any,1439,N/A,IPv4,TCP,N/A,v4,10.10.10.200,10.10.10.109,41384,1340,N/A,N/A,N/A,N/A,,,1
1759302834,any,68,N/A,IPv4,TCP,N/A,v4,10.10.10.109,10.10.10.200,1340,41384,N/A,N/A,N/A,N/A,,,1
1759302834,any,184,N/A,IPv4,TCP,N/A,v4,10.10.10.109,10.10.10.200,1340,41384,N/A,N/A,N/A,N/A,,,1
1759302834,any,68,N/A,IPv4,TCP,N/A,v4,10.10.10.200,10.10.10.109,41384,1340,N/A,N/A,N/A,N/A,,,1
1759302834,any,68,N/A,IPv4,TCP,N/A,v4,10.10.10.109,10.10.10.200,1340,41384,N/A,N/A,N/A,N/A,,,1
1759302834,any,328,N/A,IPv4,TCP,N/A,v4,10.10.10.200,10.10.10.109,39526,1337,N/A,N/A,N/A,N/A,,,1
1759302834,any,68,N/A,IPv4,TCP,N/A,v4,10.10.10.109,10.10.10.200,1337,39526,N/A,N/A,N/A,N/A,,,1
1759302834,any,68,N/A,IPv4,TCP,N/A,v4,10.10.10.109,10.10.10.200,1337,39526,N/A,N/A,N/A,N/A,,,1
1759302834,eth1,74,Ethernet,IPv4,TCP,N/A,v4,10.10.10.109,10.10.10.200,1340,41384,N/A,N/A,N/A,N/A,,,1
1759302834,eth1,66,Ethernet,IPv4,TCP,N/A,v4,10.10.10.200,10.10.10.109,41384,1340,N/A,N/A,N/A,N/A,,,1
1759302834,eth1,267,Ethernet,IPv4,TCP,N/A,v4,10.10.10.200,10.10.10.109,41384,1340,N/A,N/A,N/A,N/A,,,1
1759302834,eth1,1437,Ethernet,IPv4,TCP,N/A,v4,10.10.10.200,10.10.10.109,41384,1340,N/A,N/A,N/A,N/A,,,1
1759302834,eth1,66,Ethernet,IPv4,TCP,N/A,v4,10.10.10.109,10.10.10.200,1340,41384,N/A,N/A,N/A,N/A,,,1
1759302834,eth1,66,Ethernet,IPv4,TCP,N/A,v4,10.10.10.109,10.10.10.200,1340,41384,N/A,N/A,N/A,N/A,,,1
1759302834,eth1,182,Ethernet,IPv4,TCP,N/A,v4,10.10.10.109,10.10.10.200,1340,41384,N/A,N/A,N/A,N/A,,,1
1759302834,eth1,66,Ethernet,IPv4,TCP,N/A,v4,10.10.10.200,10.10.10.109,41384,1340,N/A,N/A,N/A,N/A,,,1
1759302834,eth1,157,Ethernet,IPv4,TCP,N/A,v4,10.10.10.109,10.10.10.200,1340,41384,N/A,N/A,N/A,N/A,,,1
1759302834,eth1,66,Ethernet,IPv4,TCP,N/A,v4,10.10.10.200,10.10.10.109,41384,1340,N/A,N/A,N/A,N/A,,,1
1759302834,eth1,66,Ethernet,IPv4,TCP,N/A,v4,10.10.10.109,10.10.10.200,1340,41384,N/A,N/A,N/A,N/A,,,1
1759302834,eth1,326,Ethernet,IPv4,TCP,N/A,v4,10.10.10.200,10.10.10.109,39526,1337,N/A,N/A,N/A,N/A,,,1
1759302834,eth1,66,Ethernet,IPv4,TCP,N/A,v4,10.10.10.109,10.10.10.200,1337,39526,N/A,N/A,N/A,N/A,,,1
1759302834,eth1,198,Ethernet,IPv4,TCP,N/A,v4,10.10.10.200,10.10.10.109,39526,1337,N/A,N/A,N/A,N/A,,,1
1759302834,eth1,66,Ethernet,IPv4,TCP,N/A,v4,10.10.10.109,10.10.10.200,1337,39526,N/A,N/A,N/A,N/A,,,1
1759302834,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::f0d1:76ff:fe46:134,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,1
1759302834,eth2,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::f0d1:76ff:fe46:134,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,1
1759302834,eth1,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::f4a6:2dff:fed3:69,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,1
1759302834,eth0,110,Ethernet,IPv6,ICMP,N/A,v6,fe80::dc63:29ff:fe66:35,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,1
1759302834,any,112,N/A,IPv6,ICMP,N/A,v6,fe80::dc63:29ff:fe66:35,ff02::179,N/A,N/A,N/A,N/A,N/A,N/A,,,1
1759302834,eth0,107,Ethernet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,1
1759302834,any,109,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,1
