timestamp,device_id,interface_name,action,hardware_addr,ips
1759252940,victim2.bnsdq.ozxfs.bomyo.kvugl,eth1,Added,d6:36:77:01:1b:32,10.10.10.178; fe80::d436:77ff:fe01:86
1759252940,victim2.bnsdq.ozxfs.bomyo.kvugl,any,Added,N/A,
1759252940,victim2.bnsdq.ozxfs.bomyo.kvugl,nflog,Added,N/A,
1759252940,victim2.bnsdq.ozxfs.bomyo.kvugl,nfqueue,Added,N/A,
1759252940,victim2.bnsdq.ozxfs.bomyo.kvugl,dbus-session,Added,N/A,
1759252940,victim2.bnsdq.ozxfs.bomyo.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759252940,victim2.bnsdq.ozxfs.bomyo.kvugl,eth2,Added,0e:0b:e2:06:83:27,10.0.4.167; fe80::c0b:e2ff:fe06:68
1759252940,victim2.bnsdq.ozxfs.bomyo.kvugl,bluetooth-monitor,Added,N/A,
1759252940,victim2.bnsdq.ozxfs.bomyo.kvugl,dbus-system,Added,N/A,
1759252940,victim2.bnsdq.ozxfs.bomyo.kvugl,eth0,Added,3e:ef:df:8a:a5:1f,172.30.0.89; fe80::3cef:dfff:fe8a:180
