timestamp,device_id,interface_name,action,hardware_addr,ips
1759262941,outlook2.bnsdq.ozxfs.laefh.kvugl,eth2,Added,f2:1e:30:c2:62:8e,10.0.18.2; fe80::f01e:30ff:fec2:134
1759262941,outlook2.bnsdq.ozxfs.laefh.kvugl,any,Added,N/A,
1759262941,outlook2.bnsdq.ozxfs.laefh.kvugl,nfqueue,Added,N/A,
1759262941,outlook2.bnsdq.ozxfs.laefh.kvugl,dbus-session,Added,N/A,
1759262941,outlook2.bnsdq.ozxfs.laefh.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759262941,outlook2.bnsdq.ozxfs.laefh.kvugl,eth0,Added,b2:79:3c:a6:ff:51,172.30.0.127; fe80::b079:3cff:fea6:237
1759262941,outlook2.bnsdq.ozxfs.laefh.kvugl,eth1,Added,56:46:e6:64:4c:5d,107.125.128.156; fe80::5446:e6ff:fe64:122
1759262941,outlook2.bnsdq.ozxfs.laefh.kvugl,bluetooth-monitor,Added,N/A,
1759262941,outlook2.bnsdq.ozxfs.laefh.kvugl,nflog,Added,N/A,
1759262941,outlook2.bnsdq.ozxfs.laefh.kvugl,dbus-system,Added,N/A,
