timestamp,device_id,location,size,hash,owner,group
1759262666,outlook2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,2jlcamM8pyC8MPGtN7wiWQ==,root,root
1759262666,outlook2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,5QwFB06Kg+n8bBL7mg+JZA==,root,root
1759262975,outlook2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,c+LrM6YAvFL3rS7wwe7RRA==,root,root
1759263596,outlook2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,czQfgFsTcVBnR/ZQP8yoPA==,root,root
1759263596,outlook2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,E5OGRJhHkezNX9gCawOufg==,root,root
1759264217,outlook2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth0.network,235,ToPUM/fJqFLun7DDeAuvdA==,root,root
1759264217,outlook2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,2jlcamM8pyC8MPGtN7wiWQ==,root,root
1759264839,outlook2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,P9sT9wQK4aj2XFmlC8qCzw==,root,root
1759265461,outlook2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth0.network,235,XR+SwQzBzsuOtlQ4EyPOrg==,root,root
1759266080,outlook2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth0.network,151,QvN54Zf4z/onIW/NsK/9hQ==,root,root
1759266080,outlook2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,jqFCsLYIqaw+QqJ8D/vlLg==,root,root
1759266700,outlook2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,OqUEZPT6RjR5af7nuje4EA==,root,root
1759266700,outlook2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,5QwFB06Kg+n8bBL7mg+JZA==,root,root
