# Overall Packet Count: 2255
# Overall Total Bytes: 343513
# Overall Average Packet Size (Bytes): 152.33
# Overall Capture Duration (Seconds): 2565.000
# Overall Average Rate (Mbps): 0.001

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.1.2.2,10.1.2.3,1696,226930,117,0.015516581196581197,0.04592
172.30.0.12,192.168.254.2,339,93726,8,0.093726,0.156336
172.30.0.1,172.30.0.12,174,19351,28,0.005528857142857143,0.013656
172.30.0.12,52.180.152.22,12,1092,3,0.002912,0.002912
fe80::c0d5:34ff:fec9:ef84,ff02::2,2,142,1,0.001136,0.001136
fe80::f035:80ff:fec0:d0fd,ff02::2,2,142,1,0.001136,0.001136
fe80::e0d4:cfff:fe97:e6da,ff02::2,2,142,1,0.001136,0.001136
fe80::dc82:23ff:feb2:880a,ff02::2,2,142,1,0.001136,0.001136
fe80::d8a6:92ff:fe1d:3e66,ff02::2,2,142,1,0.001136,0.001136
fe80::d892:1bff:fe48:2dd2,ff02::2,2,142,1,0.001136,0.001136
fe80::c95:8bff:fed4:a025,ff02::2,2,142,1,0.001136,0.001136
fe80::c8d8:36ff:fecf:937a,ff02::2,2,142,1,0.001136,0.001136
fe80::a8e6:93ff:fe51:85a8,ff02::2,2,142,1,0.001136,0.001136
fe80::b44e:c0ff:fef3:b36,ff02::2,2,142,1,0.001136,0.001136
fe80::8c33:1eff:fee3:1c6d,ff02::2,2,142,1,0.001136,0.001136
fe80::480a:8cff:fe38:dad4,ff02::2,2,142,1,0.001136,0.001136
fe80::3c20:5cff:feb3:b689,ff02::2,2,142,1,0.001136,0.001136
fe80::2441:49ff:febd:f6f3,ff02::2,2,142,1,0.001136,0.001136
fe80::203a:aff:fe99:66e5,ff02::2,2,142,1,0.001136,0.001136
fe80::10eb:f5ff:fe06:90c1,ff02::2,2,142,1,0.001136,0.001136
fe80::f400:41ff:fe23:f368,ff02::2,2,142,1,0.001136,0.001136
