timestamp,device,length,link_protocol,network_protocol,transport_protocol,src_ip,dst_ip,src_port,dst_port,malicious
1759274362,any,112,N/A,IPv6,ICMP,fe80::147a:66ff:fe57:47,ff02::179,0,0,1
1759274362,any,112,N/A,IPv6,ICMP,fe80::24c4:aaff:fed0:2,ff02::179,0,0,1
1759274362,any,56,N/A,IPv4,N/A,172.30.0.163,224.0.0.22,0,0,1
1759274362,any,44,ARP,N/A,N/A,172.30.0.163,172.30.0.122,0,0,1
1759274362,any,58,ARP,N/A,N/A,172.30.0.122,172.30.0.163,0,0,1
1759274362,any,58,ARP,N/A,N/A,172.30.0.122,172.30.0.163,0,0,1
1759274362,eth0,110,Ethernet,IPv6,ICMP,fe80::24c4:aaff:fed0:2,ff02::179,0,0,1
1759274362,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0,1
1759274362,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0,1
1759274362,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759274362,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759274362,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759274363,eth0,110,Ethernet,IPv6,ICMP,fe80::24c4:aaff:fed0:2,ff02::179,0,0,1
1759274363,any,112,N/A,IPv6,ICMP,fe80::24c4:aaff:fed0:2,ff02::179,0,0,1
1759274363,eth0,70,Ethernet,IPv6,ICMP,fe80::24c4:aaff:fed0:2,ff02::204,0,0,1
1759274363,any,72,N/A,IPv6,ICMP,fe80::147a:66ff:fe57:47,ff02::204,0,0,1
1759274363,eth1,70,Ethernet,IPv6,ICMP,fe80::147a:66ff:fe57:47,ff02::204,0,0,1
1759274363,eth1,110,Ethernet,IPv6,ICMP,fe80::147a:66ff:fe57:47,ff02::179,0,0,1
1759274363,any,112,N/A,IPv6,ICMP,fe80::147a:66ff:fe57:47,ff02::179,0,0,1
1759274363,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759274363,any,113,N/A,N/A,N/A,N/A,N/A,0,0,1
1759274364,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759274364,any,113,N/A,N/A,N/A,N/A,N/A,0,0,1
1759274365,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759274365,any,113,N/A,N/A,N/A,N/A,N/A,0,0,1
1759274365,eth0,459,Ethernet,IPv4,TCP,66.23.198.4,172.30.0.163,9999,34886,1
1759274365,eth0,66,Ethernet,IPv4,TCP,172.30.0.163,66.23.198.4,34886,9999,1
1759274365,any,461,N/A,IPv4,TCP,66.23.198.4,172.30.0.163,9999,34886,1
1759274366,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759274366,any,113,N/A,N/A,N/A,N/A,N/A,0,0,1
1759274367,eth1,70,Ethernet,IPv6,ICMP,fe80::147a:66ff:fe57:47,ff02::204,0,0,1
1759274367,any,72,N/A,IPv6,ICMP,fe80::147a:66ff:fe57:47,ff02::204,0,0,1
1759274367,eth0,70,Ethernet,IPv6,ICMP,fe80::24c4:aaff:fed0:2,ff02::204,0,0,1
1759274367,any,72,N/A,IPv6,ICMP,fe80::24c4:aaff:fed0:2,ff02::204,0,0,1
1759274367,eth0,90,Ethernet,IPv6,ICMP,fe80::24c4:aaff:fed0:2,ff02::179,0,0,1
1759274367,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0,1
1759274367,any,92,N/A,IPv6,ICMP,fe80::24c4:aaff:fed0:2,ff02::179,0,0,1
1759274367,eth0,71,Ethernet,IPv4,UDP,172.30.0.163,224.0.0.252,5355,5355,1
1759274367,eth0,91,Ethernet,IPv6,UDP,fe80::24c4:aaff:fed0:2,ff02::1:52,5355,5355,1
1759274367,any,73,N/A,IPv4,UDP,172.30.0.163,224.0.0.252,5355,5355,1
1759274367,eth0,360,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759274367,any,362,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759274367,eth0,372,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759274367,any,374,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759274367,any,112,N/A,IPv6,ICMP,fe80::147a:66ff:fe57:47,ff02::179,0,0,1
1759274367,eth1,110,Ethernet,IPv6,ICMP,fe80::147a:66ff:fe57:47,ff02::179,0,0,1
1759274367,eth0,110,Ethernet,IPv6,ICMP,fe80::24c4:aaff:fed0:2,ff02::179,0,0,1
1759274367,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0,1
1759274367,any,112,N/A,IPv6,ICMP,fe80::24c4:aaff:fed0:2,ff02::179,0,0,1
1759274367,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759274367,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759274367,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759274367,any,44,ARP,N/A,N/A,172.30.0.163,172.30.0.122,0,0,1
1759274367,any,58,ARP,N/A,N/A,172.30.0.122,172.30.0.163,0,0,1
1759274368,eth0,110,Ethernet,IPv6,ICMP,fe80::24c4:aaff:fed0:2,ff02::179,0,0,1
1759274368,any,112,N/A,IPv6,ICMP,fe80::24c4:aaff:fed0:2,ff02::179,0,0,1
1759274368,eth0,70,Ethernet,IPv6,ICMP,fe80::24c4:aaff:fed0:2,ff02::204,0,0,1
1759274368,any,72,N/A,IPv6,ICMP,fe80::147a:66ff:fe57:47,ff02::204,0,0,1
1759274368,eth1,70,Ethernet,IPv6,ICMP,fe80::147a:66ff:fe57:47,ff02::204,0,0,1
1759274368,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0,1
1759274368,any,56,N/A,IPv4,N/A,172.30.0.163,224.0.0.22,0,0,1
1759274368,eth1,110,Ethernet,IPv6,ICMP,fe80::147a:66ff:fe57:47,ff02::179,0,0,1
1759274368,any,112,N/A,IPv6,ICMP,fe80::147a:66ff:fe57:47,ff02::179,0,0,1
1759274368,eth0,90,Ethernet,IPv6,ICMP,fe80::24c4:aaff:fed0:2,ff02::179,0,0,1
1759274368,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0,1
1759274368,any,92,N/A,IPv6,ICMP,fe80::24c4:aaff:fed0:2,ff02::179,0,0,1
1759274368,eth0,71,Ethernet,IPv4,UDP,172.30.0.163,224.0.0.252,5355,5355,1
1759274368,eth0,91,Ethernet,IPv6,UDP,fe80::24c4:aaff:fed0:2,ff02::1:52,5355,5355,1
1759274368,any,73,N/A,IPv4,UDP,172.30.0.163,224.0.0.252,5355,5355,1
1759274368,eth0,360,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759274368,any,362,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759274368,eth0,372,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759274368,any,374,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759274368,any,112,N/A,IPv6,ICMP,fe80::147a:66ff:fe57:47,ff02::179,0,0,1
1759274368,eth1,110,Ethernet,IPv6,ICMP,fe80::147a:66ff:fe57:47,ff02::179,0,0,1
1759274368,any,44,ARP,N/A,N/A,172.30.0.163,172.30.0.122,0,0,1
1759274368,any,58,ARP,N/A,N/A,172.30.0.122,172.30.0.163,0,0,1
1759274368,any,58,ARP,N/A,N/A,172.30.0.122,172.30.0.163,0,0,1
1759274368,any,56,N/A,IPv4,N/A,172.30.0.163,224.0.0.22,0,0,1
1759274368,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759274368,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759274368,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759274368,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0,1
1759274368,eth0,110,Ethernet,IPv6,ICMP,fe80::24c4:aaff:fed0:2,ff02::179,0,0,1
1759274369,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0,1
1759274369,any,56,N/A,IPv4,N/A,172.30.0.163,224.0.0.22,0,0,1
1759274369,eth1,110,Ethernet,IPv6,ICMP,fe80::147a:66ff:fe57:47,ff02::179,0,0,1
1759274369,any,112,N/A,IPv6,ICMP,fe80::147a:66ff:fe57:47,ff02::179,0,0,1
1759274369,eth0,70,Ethernet,IPv6,ICMP,fe80::24c4:aaff:fed0:2,ff02::204,0,0,1
