timestamp,device_id,location,size,hash,owner,group
1759262659,nginx2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,y6Q65A+gBOwlAkVL8sqYig==,root,root
1759262929,nginx2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,QG1rXatdoOcK6bfCS6qvTQ==,root,root
1759262929,nginx2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,N+FzIC9K7wuNv+C4LX1YSA==,root,root
1759263553,nginx2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,6fBRwEe+7vhWS2XV66Sq5A==,root,root
1759263553,nginx2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,mSC2iTGV88I5aPcg/X1wWg==,root,root
1759264177,nginx2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth0.network,235,ToPUM/fJqFLun7DDeAuvdA==,root,root
1759264177,nginx2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,QG1rXatdoOcK6bfCS6qvTQ==,root,root
1759264177,nginx2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,N+FzIC9K7wuNv+C4LX1YSA==,root,root
1759264801,nginx2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth0.network,235,1mtNWUPt/K/rjxiD/mif/A==,root,root
1759264801,nginx2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,y6Q65A+gBOwlAkVL8sqYig==,root,root
1759265422,nginx2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth0.network,235,ToPUM/fJqFLun7DDeAuvdA==,root,root
1759265422,nginx2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,QG1rXatdoOcK6bfCS6qvTQ==,root,root
1759265422,nginx2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,oPlnk/WFYca2sHZrxQZDeg==,root,root
1759266042,nginx2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth0.network,235,DCbHQm9YF9ayuuAFIE0YKQ==,root,root
1759266042,nginx2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,L6qjrZx7xDvEVGlr9b5mVg==,root,root
1759266042,nginx2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,N+FzIC9K7wuNv+C4LX1YSA==,root,root
1759266662,nginx2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth0.network,151,QvN54Zf4z/onIW/NsK/9hQ==,root,root
1759266662,nginx2.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,QG1rXatdoOcK6bfCS6qvTQ==,root,root
