timestamp,device_id,location,size,hash,owner,group
1759262671,mysqlwebhost1.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth0.network,151,QvN54Zf4z/onIW/NsK/9hQ==,root,root
1759262671,mysqlwebhost1.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,lGH9OlqU7vUWiStbZenDJw==,root,root
1759262671,mysqlwebhost1.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,WBsN4U7JBTmsTO7/V22xdA==,root,root
1759262865,mysqlwebhost1.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth0.network,235,DCbHQm9YF9ayuuAFIE0YKQ==,root,root
1759262865,mysqlwebhost1.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,LuGdkSzpmoV12TEp4JadDQ==,root,root
1759262865,mysqlwebhost1.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,WBsN4U7JBTmsTO7/V22xdA==,root,root
1759263488,mysqlwebhost1.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth0.network,235,ToPUM/fJqFLun7DDeAuvdA==,root,root
1759263488,mysqlwebhost1.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,anCYWsxNQvOCbPILbYsNJQ==,root,root
1759263488,mysqlwebhost1.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,Iyi5cWXOZazXIddLTb0CUw==,root,root
1759264110,mysqlwebhost1.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,aO/PwBqd8qO1it0McxdB2A==,root,root
1759264731,mysqlwebhost1.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,bYSINCO8Hq05dcLMYym2dA==,root,root
1759264731,mysqlwebhost1.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth2.network,120,Iyi5cWXOZazXIddLTb0CUw==,root,root
1759265352,mysqlwebhost1.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,LuGdkSzpmoV12TEp4JadDQ==,root,root
1759265977,mysqlwebhost1.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,uG7iucOCeHFvyvYRYcQYiA==,root,root
1759266598,mysqlwebhost1.bnsdq.ozxfs.laefh.kvugl,/etc/systemd/network/eth1.network,2139,anCYWsxNQvOCbPILbYsNJQ==,root,root
