# Overall Packet Count: 4488
# Overall Total Bytes: 1223020
# Overall Average Packet Size (Bytes): 272.51
# Overall Capture Duration (Seconds): 1189.000
# Overall Average Rate (Mbps): 0.008

IP_A,IP_B,TotalPackets,TotalBytes,TotalActiveSeconds,AvgRateMbps,PeakRateMbps
10.10.10.1,10.10.10.2,3186,710938,24,0.23697933333333332,0.76452
172.30.0.11,192.168.254.2,1096,494428,32,0.123607,1.442832
172.30.0.1,172.30.0.11,85,8904,8,0.008904,0.025872
172.30.0.11,23.155.40.38,8,728,3,0.0019413333333333333,0.002912
fe80::54ad:d9ff:fe5d:f937,ff02::2,6,426,3,0.001136,0.001136
fe80::b4ce:a5ff:fec6:dcd,ff02::2,6,426,3,0.001136,0.001136
fe80::a8ab:16ff:fefb:ba1,ff02::2,6,426,3,0.001136,0.001136
fe80::9486:7cff:fed0:243,ff02::2,6,426,3,0.001136,0.001136
fe80::8c6a:4aff:fece:fc98,ff02::2,6,426,3,0.001136,0.001136
fe80::844:c2ff:fe8b:8d58,ff02::2,6,426,3,0.001136,0.001136
fe80::7875:19ff:fe35:99b,ff02::2,6,426,3,0.001136,0.001136
fe80::6c67:2ff:fef7:3c08,ff02::2,6,426,3,0.001136,0.001136
fe80::4caa:7aff:fea4:cf69,ff02::2,6,426,3,0.001136,0.001136
fe80::463:63ff:fe50:7e99,ff02::2,6,426,3,0.001136,0.001136
fe80::446c:c2ff:fea2:aab3,ff02::2,5,354,3,0.000944,0.001136
fe80::5027:d5ff:fe11:9901,ff02::2,4,284,2,0.001136,0.001136
fe80::4cc1:39ff:fe73:f7cc,ff02::2,4,284,2,0.001136,0.001136
fe80::6c72:28ff:fecf:e9b4,ff02::2,4,284,2,0.001136,0.001136
fe80::6cb5:78ff:fefa:6b8,ff02::2,4,284,2,0.001136,0.001136
fe80::84b9:5dff:fe13:1aeb,ff02::2,4,284,2,0.001136,0.001136
fe80::2829:cff:fecc:78a0,ff02::2,4,284,2,0.001136,0.001136
fe80::2804:feff:febe:26b3,ff02::2,4,284,2,0.001136,0.001136
fe80::ac1b:1fff:fe0e:1988,ff02::2,4,284,2,0.001136,0.001136
fe80::b050:51ff:fe80:afe1,ff02::2,4,284,2,0.001136,0.001136
fe80::1270:fdff:fe57:e2c,ff02::2,4,284,2,0.001136,0.001136
fe80::c4b5:81ff:fe06:9d94,ff02::2,4,284,2,0.001136,0.001136
fe80::f854:c6ff:feb2:15bc,ff02::2,4,284,2,0.001136,0.001136
