timestamp,device_id,interface_name,action,hardware_addr,ips
1759246412,victim1.bnsdq.ozxfs.bomyo.kvugl,eth0,Added,1e:6a:89:bf:5a:ea,172.30.0.23; fe80::1c6a:89ff:febf:83
1759246412,victim1.bnsdq.ozxfs.bomyo.kvugl,bluetooth-monitor,Added,N/A,
1759246412,victim1.bnsdq.ozxfs.bomyo.kvugl,nfqueue,Added,N/A,
1759246412,victim1.bnsdq.ozxfs.bomyo.kvugl,lo,Added,N/A,127.0.0.1; ::105
1759246412,victim1.bnsdq.ozxfs.bomyo.kvugl,eth2,Added,da:ef:32:b3:61:9a,10.0.3.150; fe80::d8ef:32ff:feb3:140
1759246412,victim1.bnsdq.ozxfs.bomyo.kvugl,any,Added,N/A,
1759246412,victim1.bnsdq.ozxfs.bomyo.kvugl,nflog,Added,N/A,
1759246412,victim1.bnsdq.ozxfs.bomyo.kvugl,dbus-system,Added,N/A,
1759246412,victim1.bnsdq.ozxfs.bomyo.kvugl,dbus-session,Added,N/A,
1759246412,victim1.bnsdq.ozxfs.bomyo.kvugl,eth1,Added,da:16:53:54:c7:4b,10.10.10.200; fe80::d816:53ff:fe54:63
